"","np","time","value","q025","q25","q50","q75","q975"
"248",49,21,1.35930112055488,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"249",49,28,1.7298188073108,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"250",49,35,2.06071211015743,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"251",50,7,1.65785555573668,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"252",50,14,1.8118587618968,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"253",50,21,0.866403629276763,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"254",50,28,1.01578734818162,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"255",50,35,1.78651368457747,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"256",51,7,1.65785555573668,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"257",51,14,1.8118587618968,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"258",51,21,0.866403629276763,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"259",51,28,1.01578734818162,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"260",51,35,1.78651368457747,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"261",52,7,1.65785555573668,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"262",52,14,1.8118587618968,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"263",52,21,0.866403629276763,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"264",52,28,1.01578734818162,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"265",52,35,1.78651368457747,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"266",53,7,1.0131598095338,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"267",53,14,1.74825621670695,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"268",53,21,0.956766435736117,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"269",53,28,1.22808344780099,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"270",53,35,2.34984277367056,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"271",54,7,1.0131598095338,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"272",54,14,1.74825621670695,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"273",54,21,0.956766435736117,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"274",54,28,1.22808344780099,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"275",54,35,2.34984277367056,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"276",55,7,1.3388793042042,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"277",55,14,1.8239231516037,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"278",55,21,0.753362882949159,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"279",55,28,1.17938574524982,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"280",55,35,1.55406012346472,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"281",56,7,1.71375704648686,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"282",56,14,1.21362184403996,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"283",56,21,0.668170982484209,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"284",56,28,1.2784020603273,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"285",56,35,1.27949678021578,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"286",57,7,1.66446425845107,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"287",57,14,1.38159131109558,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"288",57,21,1.10670135104766,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"289",57,28,0.931921836430134,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"290",57,35,2.20928830284363,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"291",58,7,1.66965814076606,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"292",58,14,1.8670262265822,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"293",58,21,1.17944302101407,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"294",58,28,1.0191921346653,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"295",58,35,1.1186797150316,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"296",59,7,1.66965814076606,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"297",59,14,1.8670262265822,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"298",59,21,1.17944302101407,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"299",59,28,1.0191921346653,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"300",59,35,1.1186797150316,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"301",60,7,1.84813262404797,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"302",60,14,1.49847319702333,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"303",60,21,1.04328476130526,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"304",60,28,1.56903314664252,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"305",60,35,0.91603219102125,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"306",61,7,0.92782610218642,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"307",61,14,1.59992590993389,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"308",61,21,1.3726908912069,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"309",61,28,0.694267485885581,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"310",61,35,1.90349838254462,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"311",62,7,0.92782610218642,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"312",62,14,1.59992590993389,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"313",62,21,1.3726908912069,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"314",62,28,0.694267485885581,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"315",62,35,1.90349838254462,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"316",63,7,0.92782610218642,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"317",63,14,1.59992590993389,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"318",63,21,1.3726908912069,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"319",63,28,0.694267485885581,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"320",63,35,1.90349838254462,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"321",64,7,0.92782610218642,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"322",64,14,1.59992590993389,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"323",64,21,1.3726908912069,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"324",64,28,0.694267485885581,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"325",64,35,1.90349838254462,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"326",65,7,2.25818951707276,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"327",65,14,1.25752649100642,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"328",65,21,1.03682679964003,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"329",65,28,1.10251774322536,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"330",65,35,1.87790190586281,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"331",66,7,0.976185053124029,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"332",66,14,1.71115710986351,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"333",66,21,1.44035153849088,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"334",66,28,1.06373811649683,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"335",66,35,0.692559703423441,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"336",67,7,1.56585546321983,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
