"","y.np","y.time","y.value","S.np","S.time","S.value","E.np","E.time","E.value","I.np","I.time","I.value","R.np","R.time","R.value","x.np","x.time","x.value","Z.np","Z.time","Z.value","k.np","k.value","gamma.np","gamma.value","sigma.np","sigma.value","E0.np","E0.value","I0.np","I0.value","R0.np","R0.value","x0.np","x0.value","tau.np","tau.value","clock","e.np","e.time","e.value","loglikelihood.np","loglikelihood.value","logprior.np","logprior.value"
"317",5,119,10451.8309088622,5,119,51184524,5,119,6599.68505859375,5,119,104853.453125,5,119,4585641.5,5,119,0.205711364746094,5,119,44311.2578125,16,2.25989508628845,16,12.0706415176392,16,0.122792959213257,16,-14.2587060928345,16,-14.4600124359131,16,0.124389514327049,16,0.93278294801712,16,0.0968156829476357,10884,5,119,-0.934514880180359,16,-620.009765625,16,-9.31502246856689
"318",5,126,7318.27646589287,5,126,51131128,5,126,11220.689453125,5,126,86580.3515625,5,126,4647033,5,126,0.245662301778793,5,126,42247.3203125,17,2.24917101860046,17,12.0972080230713,17,0.121608108282089,17,-14.15500831604,17,-14.2569847106934,17,0.116548225283623,17,0.839168190956116,17,0.109264634549618,10884,5,126,-1.7404648065567,17,-620.632690429688,17,-9.32859420776367
"319",5,133,6398.50095572208,5,133,51098036,5,133,9493.6396484375,5,133,67149.9453125,5,133,4696645.5,5,133,0.487735509872437,5,133,30157.607421875,18,2.22760057449341,18,11.880241394043,18,0.123392984271049,18,-14.2095746994019,18,-14.1879816055298,18,0.10568642616272,18,0.841440200805664,18,0.113279260694981,10884,5,133,0.046550203114748,18,-621.02001953125,18,-9.33765602111816
"320",5,140,6641.8846856529,5,140,51061160,5,140,8012.23486328125,5,140,59040.8671875,5,140,4739250,5,140,0.428504675626755,5,140,33225.3046875,19,2.15014123916626,19,11.7446889877319,19,0.121085748076439,19,-14.1666393280029,19,-14.2082366943359,19,0.077337957918644,19,0.852222800254822,19,0.112179979681969,10884,5,140,-0.09699746966362,19,-621.883483886719,19,-9.41687965393066
"321",5,147,3763.44784544837,5,147,51043456,5,147,3812.03686523438,5,147,43938.55859375,5,147,4773071.5,5,147,0.415475904941559,5,147,18973.068359375,0,1.79549050331116,0,11.9011850357056,0,0.120443433523178,0,-14.3289804458618,0,-14.5128746032715,0,0.0473741181194782,0,0.657452523708344,0,0.124734468758106,10884,5,147,0.293987929821014,0,-622.311218261719,0,-9.59106254577637
"322",5,154,3440.5325412432,5,154,51021680,5,154,5211.28125,5,154,36127.23046875,5,154,4798882,5,154,0.389891386032104,5,154,17651.6015625,1,1.78512024879456,1,11.736403465271,1,0.119796834886074,1,-14.2725219726562,1,-14.5295667648315,1,0.0455210097134113,1,0.645532071590424,1,0.122593082487583,10884,5,154,-0.509674489498138,1,-620.795288085938,1,-9.59492492675781
"323",5,161,4143.58501792436,5,161,50996488,5,161,5243.7060546875,5,161,34961.6015625,5,161,4823060,5,161,0.413730651140213,5,161,21791.263671875,2,1.89478957653046,2,11.6389331817627,2,0.120999976992607,2,-14.2455615997314,2,-14.4116153717041,2,0.0324747674167156,2,0.65931236743927,2,0.124444901943207,10884,5,161,0.948152184486389,2,-619.881591796875,2,-9.64061832427979
"324",5,168,3684.51625057018,5,168,50974616,5,168,5357.28271484375,5,168,32100.68359375,5,168,4845653.5,5,168,0.467562586069107,5,168,18849.560546875,3,1.89929699897766,3,11.5854902267456,3,0.122168280184269,3,-14.3019981384277,3,-14.3134098052979,3,0.0371954999864101,3,0.672328352928162,3,0.119577802717686,10884,5,168,0.147433266043663,3,-619.37158203125,3,-9.61507415771484
"325",5,175,3569.41809189858,5,175,50952004,5,175,5597.9404296875,5,175,30971.751953125,5,175,4867237.5,5,175,0.568871200084686,5,175,19377.88671875,4,1.75120532512665,4,11.8279714584351,4,0.121812678873539,4,-14.2147550582886,4,-14.474100112915,4,0.0674720928072929,4,0.696757793426514,4,0.132711857557297,10884,5,175,0.957194209098816,4,-621.225524902344,4,-9.51197338104248
"326",5,182,7038.34609026909,5,182,50906536,5,182,10174.08203125,5,182,43078.5390625,5,182,4893841.5,5,182,0.405439615249634,5,182,35417.8828125,5,1.83052396774292,5,11.8492240905762,5,0.122326098382473,5,-14.184889793396,5,-14.3820915222168,5,0.0622489489614964,5,0.716461360454559,5,0.134826719760895,10884,5,182,-0.742464423179626,5,-621.516052246094,5,-9.5205078125
"327",5,189,5689.30604698741,5,189,50875636,5,189,6993.5869140625,5,189,43652.74609375,5,189,4924644,5,189,0.495775252580643,5,189,29521.41015625,6,1.71600234508514,6,11.9295883178711,6,0.122753955423832,6,-14.2281904220581,6,-14.4286479949951,6,0.0530739836394787,6,0.734884321689606,6,0.122103556990623,10884,5,189,0.616764962673187,6,-619.868225097656,6,-9.57941246032715
