"","np","time","value","q025","q25","q50","q75","q975","Y"
"443",7,161,3964.12027591966,3237.72594100496,3745.31757186466,3944.41649163918,4303.95569898106,5208.26207817959,3907
"444",7,168,3528.89977379924,3197.09978332619,3694.28142131318,4041.49011654688,4727.88231474291,5238.53392126223,4165
"445",7,175,6519.69254476416,3200.6016505,4113.73031804617,4700.15586524202,5880.22703292015,6638.2953810082,4708
"446",7,182,4102.02177304422,4113.19082194621,4516.94423812377,4954.6030222863,5562.68214597439,6909.66051045021,5163
"447",7,189,4939.89972447787,4662.36027424934,5265.37975513996,5710.50150781938,6221.08666726856,7233.32815328095,6016
"448",7,196,5578.91973489853,4620.56683765669,5835.58308702466,6864.94294153014,7619.29816943616,9280.98050904978,7033
"449",7,203,9000.68584687323,5156.31627022322,6601.78131776375,7058.13811816035,7802.86818280544,8757.80485536385,6944
"450",7,210,7901.56882530972,6485.39843644201,7370.86555717956,8272.25091331877,8989.57194835771,9802.45881403275,8212
"451",7,217,13549.8372764549,11715.2517972602,13425.3320589239,14172.9284668814,15954.4519441553,18728.6649917016,15569
"452",7,224,19940.7849809501,15421.4353203284,17269.208951162,19953.1653169637,21094.5270308011,24738.055901479,19476
"453",7,231,22295.8104755853,20035.0418330318,23592.2207165295,25937.2656477843,28743.8948652341,35966.7720874951,26912
"454",7,238,38989.0965109065,31790.0484088101,36120.4258493314,42522.3890620845,46846.5506460463,54115.1955343986,40314
"455",7,245,68198.1214751356,61794.1510997688,69249.9196307026,76667.755429709,81778.449384118,94928.4053398377,71085
"456",7,252,120803.903188507,69187.4458055736,81480.7153698279,96556.4872043336,106372.991610523,120317.442490295,92787
"457",7,259,80413.3651801374,73931.4771432979,101457.512372184,105939.724166606,116292.423135894,148200.074074828,103385
"458",7,266,157030.322698471,95640.2254446896,117720.95042385,127226.430585728,137200.714614749,155492.811065184,131061
"459",7,273,104165.299311551,104897.976294407,117287.905375782,128360.944188561,140333.308259589,163424.634665621,132673
"460",7,280,163550.066395456,117556.1492018,142227.863793504,147099.960571246,160456.670894689,176049.565269271,149683
"461",7,287,126204.245758197,123106.387170816,132267.7924916,155527.183138383,167352.804008682,190298.84118791,153502
"462",7,294,107981.75744759,93738.6903750418,102937.450725811,120924.99297236,135419.133057961,160130.355783759,115139
"463",7,301,92604.5457744474,70097.8466157673,84764.1553176537,92328.3272319269,106139.222547393,116204.123718031,88223
"464",7,308,88092.4173367798,70448.6030725586,78829.4886570231,90552.8665911199,99795.5497701313,113155.720661221,89785
"465",7,315,156773.470400422,96581.1290644843,112444.967921263,124606.520718642,148460.738890027,175255.115860696,126048
"466",7,322,175848.904234231,161200.409738001,178795.930890817,195698.03985571,210432.181903844,227423.582628317,204659
"467",7,329,237921.729334621,213828.011596299,240260.796225978,258718.929346964,286096.742279627,327687.431485895,246495
"468",7,336,253832.992036636,261304.377074808,317606.021295445,354233.246750581,391787.952473932,436237.335138427,361941
"469",7,343,266093.02150095,267936.122426333,285863.907126784,340238.086406845,370919.376078922,423053.779276871,345065
"470",7,350,207417.121942686,203760.471106497,240371.76650667,274502.02947666,303748.502511471,348554.73648244,274715
"471",7,357,180724.319800476,164196.16155835,189031.835548446,207630.393963128,224655.396823629,277436.489392145,205354
"472",7,364,178491.803483055,112535.289196784,134401.33944077,149587.557707474,161895.314357315,210566.399398554,149628
"473",7,371,134391.169570822,87473.8906820217,90873.8159639172,113657.724771687,128436.451893203,133505.600707007,109494
"474",7,378,107043.695078363,60643.8409927011,70144.3653835272,75007.2284556677,83660.3615953188,98954.2761389858,77766
"475",7,385,64987.6784560999,59244.7627968117,64732.7789334367,68349.8057149557,74858.4172621035,82793.1177426539,68385
"476",7,392,47087.3497603934,33473.791016743,39394.9301172902,45322.5563425196,48417.6236210979,53636.6062201786,47619
"477",7,399,44080.5208655821,26008.8084277053,30979.3555117393,34840.5509594649,37880.9755940895,44087.154382307,34719
"478",7,406,35781.9318978041,23370.4005349611,30283.2586569683,33574.3182869027,35072.7726445877,40335.1111754795,33440
"479",7,413,35955.3664648821,27987.7469204659,28940.6564354136,31394.6348843659,35138.9567194402,44632.2202697141,32802
"480",7,420,28245.9876093132,22505.2711608106,29575.6439190509,31880.8758272632,36346.4339386854,39512.8957713983,31372
"481",8,7,26.4344770010744,17.2297294072221,19.2114792273207,22.1580527690424,25.0564890134238,30.0083451119594,23
"482",8,14,7.83187581331129,5.59327152891781,7.06008572855992,7.88077211992701,8.33531555130115,9.37143480604607,7
"483",8,21,11.1671383366874,7.15289045421107,8.14688525871268,9.29729831528219,10.5791111577513,12.8132449169593,9
"484",8,28,55.1711723251735,36.7434507152494,39.4381300170904,48.5575452394042,50.7051297407349,58.658431751048,46
"485",8,35,348.819297407117,241.378059057282,288.294611489069,344.351753726123,432.56257861853,490.479675474094,366
"486",8,42,1590.36356833196,1608.80663891199,1997.62036476922,2164.8497672567,2351.66209260336,2875.23467187598,2249
"487",8,49,6195.42903967942,4715.0503873932,5826.9738777359,6673.78062191391,7405.70868087133,9345.93809150223,6425
"488",8,56,15979.1879948928,12366.2732136506,13916.9487731373,16338.9608173311,17585.4161209844,23452.704260614,16468
"489",8,63,20959.7344366182,18871.6285147295,21692.4978674565,24209.1587848597,27812.5727166089,31178.8106781205,26178
"490",8,70,26162.7902561778,21747.512593462,25712.5681147219,27131.0709243392,29206.9910667975,32799.7361215479,27036
"491",8,77,29877.9810693122,21420.8954291238,24329.5057908102,25651.4236913386,26790.9167434999,32412.3872089089,27355
"492",8,84,28398.0972117152,21986.8257436104,25676.5229022708,26825.3888231942,31060.9446742364,34942.7992600906,27950
"493",8,91,33727.3646264878,20365.9681738932,25090.5476902283,27415.0404341866,32180.1312132371,34471.8963870095,26739
"494",8,98,21212.9143805471,15071.0535376579,16186.7857941531,18448.5130446386,20909.380596669,23027.2470311907,18900
"495",8,105,17690.0770273098,13373.2672222117,15223.5729755743,17447.3651973358,18525.4511862951,22456.6500286149,16668
"496",8,112,12093.7196482058,10823.8706848197,12062.7304257585,13460.3145228287,14847.4073503771,20570.32962408,13777
"497",8,119,8778.27219518076,7085.37977654244,8553.28551716631,9457.58590990798,10558.297575009,12440.180865282,9409
