"","np","time","value","q025","q25","q50","q75","q975","R"
"740",19,259,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"741",20,7,11671993,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"742",20,14,11672985,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"743",20,21,11673840,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"744",20,28,11674431,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"745",20,35,11675046,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"746",20,42,11675626,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"747",20,49,11676340,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"748",20,56,11679365,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"749",20,63,11715445,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"750",20,70,12259811,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"751",20,77,16420917,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"752",20,84,26697874,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"753",20,91,34414244,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"754",20,98,37409316,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"755",20,105,38614912,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"756",20,112,38895984,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"757",20,119,38938508,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"758",20,126,38943868,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"759",20,133,38944384,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"760",20,140,38944428,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"761",20,147,38944432,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"762",20,154,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"763",20,161,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"764",20,168,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"765",20,175,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"766",20,182,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"767",20,189,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"768",20,196,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"769",20,203,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"770",20,210,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"771",20,217,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"772",20,224,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"773",20,231,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"774",20,238,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"775",20,245,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"776",20,252,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"777",20,259,38944432,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"778",21,7,14870419,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"779",21,14,14871519,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"780",21,21,14872363,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"781",21,28,14872893,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"782",21,35,14873329,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"783",21,42,14873886,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"784",21,49,14874917,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"785",21,56,14877762,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"786",21,63,14908467,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"787",21,70,15463533,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"788",21,77,19154952,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"789",21,84,27971620,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"790",21,91,33948016,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"791",21,98,36677432,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"792",21,105,37749788,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"793",21,112,38013408,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"794",21,119,38055668,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"795",21,126,38061028,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"796",21,133,38061612,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"797",21,140,38061664,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"798",21,147,38061668,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"799",21,154,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"800",21,161,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"801",21,168,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"802",21,175,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"803",21,182,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"804",21,189,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"805",21,196,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"806",21,203,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"807",21,210,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"808",21,217,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"809",21,224,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"810",21,231,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"811",21,238,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"812",21,245,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"813",21,252,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"814",21,259,38061668,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"815",22,7,13948005,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"816",22,14,13949103,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"817",22,21,13949887,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"818",22,28,13950477,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"819",22,35,13950979,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"820",22,42,13951642,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"821",22,49,13952803,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"822",22,56,13955946,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"823",22,63,13987856,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"824",22,70,14479353,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"825",22,77,18218238,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"826",22,84,27395236,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"827",22,91,34262412,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"828",22,98,37393024,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"829",22,105,38607092,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"830",22,112,38864676,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"831",22,119,38900688,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"832",22,126,38905452,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"833",22,133,38905964,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"834",22,140,38906016,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"835",22,147,38906020,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"836",22,154,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"837",22,161,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"838",22,168,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"839",22,175,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"840",22,182,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"841",22,189,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"842",22,196,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"843",22,203,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"844",22,210,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"845",22,217,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"846",22,224,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"847",22,231,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"848",22,238,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"849",22,245,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"850",22,252,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"851",22,259,38906020,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"852",23,7,10567639,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"853",23,14,10568710,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"854",23,21,10569550,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"855",23,28,10570197,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"856",23,35,10570629,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"857",23,42,10571131,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"858",23,49,10571837,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"859",23,56,10574265,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"860",23,63,10606210,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"861",23,70,11118216,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"862",23,77,14278000,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"863",23,84,21829836,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"864",23,91,27647354,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"865",23,98,30635566,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"866",23,105,32173634,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"867",23,112,32486604,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"868",23,119,32525050,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"869",23,126,32529610,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"870",23,133,32530078,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"871",23,140,32530118,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"872",23,147,32530120,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"873",23,154,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"874",23,161,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"875",23,168,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"876",23,175,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"877",23,182,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"878",23,189,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"879",23,196,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"880",23,203,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"881",23,210,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"882",23,217,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"883",23,224,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"884",23,231,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"885",23,238,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"886",23,245,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"887",23,252,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"888",23,259,32530120,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"889",24,7,6736252,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"890",24,14,6737517.5,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"891",24,21,6738452,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"892",24,28,6739009,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"893",24,35,6739528,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"894",24,42,6740215.5,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"895",24,49,6741119.5,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"896",24,56,6743489,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"897",24,63,6777402,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"898",24,70,7298693.5,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"899",24,77,10741766,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"900",24,84,18131550,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"901",24,91,23324638,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"902",24,98,26128192,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"903",24,105,27441468,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"904",24,112,27731492,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"905",24,119,27766730,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"906",24,126,27771334,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"907",24,133,27771846,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"908",24,140,27771888,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"909",24,147,27771890,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"910",24,154,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"911",24,161,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"912",24,168,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"913",24,175,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"914",24,182,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"915",24,189,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"916",24,196,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"917",24,203,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"918",24,210,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"919",24,217,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"920",24,224,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"921",24,231,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"922",24,238,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"923",24,245,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"924",24,252,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"925",24,259,27771890,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"926",25,7,7185420,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"927",25,14,7186512.5,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"928",25,21,7187200.5,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"929",25,28,7187803.5,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"930",25,35,7188334.5,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"931",25,42,7188996.5,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"932",25,49,7189832.5,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"933",25,56,7192158,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"934",25,63,7228008.5,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"935",25,70,7702978.5,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"936",25,77,10867803,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"937",25,84,19403794,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"938",25,91,25503094,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"939",25,98,28576414,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"940",25,105,30037382,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"941",25,112,30333200,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"942",25,119,30365386,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"943",25,126,30370184,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"944",25,133,30370722,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"945",25,140,30370774,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"946",25,147,30370778,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"947",25,154,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"948",25,161,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"949",25,168,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"950",25,175,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"951",25,182,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"952",25,189,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"953",25,196,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"954",25,203,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"955",25,210,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"956",25,217,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"957",25,224,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"958",25,231,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"959",25,238,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"960",25,245,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"961",25,252,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"962",25,259,30370780,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"963",26,7,9179898,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"964",26,14,9180967,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"965",26,21,9181675,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"966",26,28,9182147,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"967",26,35,9182582,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"968",26,42,9183174,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"969",26,49,9184230,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"970",26,56,9186653,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"971",26,63,9214804,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"972",26,70,9715749,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"973",26,77,12729024,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"974",26,84,21683052,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"975",26,91,28656236,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"976",26,98,31797768,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"977",26,105,33149884,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"978",26,112,33412660,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"979",26,119,33449970,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"980",26,126,33455400,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"981",26,133,33455958,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"982",26,140,33456006,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"983",26,147,33456010,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"984",26,154,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"985",26,161,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"986",26,168,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"987",26,175,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"988",26,182,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"989",26,189,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"990",26,196,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"991",26,203,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"992",26,210,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"993",26,217,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"994",26,224,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"995",26,231,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"996",26,238,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"997",26,245,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"998",26,252,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"999",26,259,33456010,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1000",27,7,5024117.5,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"1001",27,14,5025175,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"1002",27,21,5025901.5,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"1003",27,28,5026397,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"1004",27,35,5026934.5,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"1005",27,42,5027373,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"1006",27,49,5028175,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"1007",27,56,5030692.5,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"1008",27,63,5062358,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"1009",27,70,5516804.5,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"1010",27,77,8543246,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"1011",27,84,17400326,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"1012",27,91,23717950,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"1013",27,98,26168426,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"1014",27,105,27618178,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"1015",27,112,27881110,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"1016",27,119,27916710,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"1017",27,126,27921828,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"1018",27,133,27922338,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"1019",27,140,27922388,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"1020",27,147,27922392,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"1021",27,154,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"1022",27,161,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"1023",27,168,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"1024",27,175,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"1025",27,182,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"1026",27,189,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1027",27,196,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1028",27,203,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1029",27,210,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1030",27,217,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1031",27,224,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1032",27,231,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1033",27,238,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1034",27,245,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1035",27,252,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1036",27,259,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1037",28,7,5024117.5,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"1038",28,14,5025175,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"1039",28,21,5025901.5,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"1040",28,28,5026397,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"1041",28,35,5026934.5,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"1042",28,42,5027373,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"1043",28,49,5028175,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"1044",28,56,5030692.5,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"1045",28,63,5062358,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"1046",28,70,5516804.5,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"1047",28,77,8543246,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"1048",28,84,17400326,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"1049",28,91,23717950,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"1050",28,98,26168426,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"1051",28,105,27618178,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"1052",28,112,27881110,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"1053",28,119,27916710,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"1054",28,126,27921828,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"1055",28,133,27922338,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"1056",28,140,27922388,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"1057",28,147,27922392,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"1058",28,154,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"1059",28,161,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"1060",28,168,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"1061",28,175,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"1062",28,182,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"1063",28,189,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1064",28,196,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1065",28,203,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1066",28,210,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1067",28,217,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"1068",28,224,27922392,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
