"","np","time","value","q025","q25","q50","q75","q975","Y"
"79",2,35,29335.3726002895,20303.7405330375,25695.4410699715,27368.5910868124,28822.0241068169,34969.2901552503,23640
"80",2,42,59369.5052228589,47426.2971762458,53115.9811680245,59132.0469050513,66332.9993930453,76776.0214617451,77227
"81",2,49,58124.7962813134,45169.1942407754,54735.6468580125,64196.4419738978,75503.2335678585,88503.4308177969,70135
"82",2,56,42333.8680032069,33458.2639241537,37436.4223985263,42332.9325506761,44458.8734648572,58164.4980001852,40480
"83",2,63,25057.6920499773,17618.2152094833,19234.2826888645,21806.1582885969,23796.8519745859,30029.7464818197,24998
"84",2,70,12736.3383162487,8403.81395095829,9915.120452336,10803.4984861974,12227.8320234911,14229.087755133,11829
"85",2,77,7214.06886891627,5269.34232493103,6382.47887456828,6751.36496222485,7285.02258395559,8780.2948855892,6410
"86",2,84,4492.13474147001,3872.89637033732,4488.65915653588,5017.15369395971,5502.95325220396,5980.63534003635,4120
"87",2,91,6604.0893239981,4603.1473594539,5240.15136552413,5829.53205586498,6269.59053397997,7054.19854127503,6084
"88",2,98,10760.0867873224,6509.17849497562,7413.75542387083,8382.70938273634,9465.66592356203,10966.7766458081,8018
"89",2,105,8309.50536243807,8067.50314969771,8478.99749432064,9466.16211063211,10916.5928030744,14034.9974849535,9843
"90",2,112,13914.9670719696,11312.9788274504,13027.4766778208,13885.5644356259,14409.5403785992,17817.0507919362,14031
"91",2,119,23890.2389855049,18328.5706100724,20937.7355873591,22389.3252476744,23653.9799939325,28260.4232350017,24280
"92",2,126,31438.4156997187,23546.8700930832,30946.9732382787,34087.3045032028,36196.818236951,40257.7907258507,30690
"93",2,133,46167.9863913651,32819.2007249788,43528.4936949691,52591.0882408312,61913.3029973908,69074.7542348036,50210
"94",2,140,55412.5435109768,52510.3672977051,57199.8314639063,61649.9389269049,70633.2914886303,79842.3095213897,73974
"95",2,147,72241.7016331518,47491.3128211087,59488.6654464019,68802.3865514382,77152.3890886694,102146.264656178,66816
"96",2,154,47514.0244110274,48039.7371328487,52425.7662867692,57252.1638984645,60421.7386650214,75715.2043059672,52544
"97",2,161,50025.6269055855,31674.1330948189,41989.5103960572,49233.2350984039,53709.3412018204,61318.1414953609,48688
"98",2,168,43700.2730530422,28798.1333342823,30969.1002292719,34572.9930940224,36730.199347335,45684.5374071798,38163
"99",2,175,23910.8642505038,18583.9082124457,21743.4214652532,24706.0106994623,26270.8843977139,28476.6965046742,22468
"100",2,182,14852.2913321372,12839.4566576772,14460.4473276284,15322.0405149593,17850.1773588932,18875.1043766572,14737
"101",2,189,16216.8530000832,9863.21719754561,11090.0984042023,12270.1664684962,13383.4759170372,16180.8200935398,11726
"102",2,196,7151.04620819738,6402.00841428229,7400.07121260812,8220.24946604845,9138.82109150607,10832.3545037969,8435
"103",2,203,4428.45326832473,3800.31496585077,4409.26237094699,4974.99846327062,5498.64134375525,6932.23137241911,4631
"104",2,210,3440.54284094861,2580.5931871772,3328.74654591942,3606.24142370032,3770.60366080872,4148.28236445837,3357
"105",2,217,3899.25765040093,2609.27398741299,2877.81990770988,3260.05249962056,3732.01289228477,4127.31991507907,4182
"106",2,224,2477.49404776373,1818.77256837277,2007.05958455935,2536.22164790987,2712.90215685644,3003.67049912772,2487
"107",2,231,1406.7779986396,1163.87923418648,1594.47887148722,1778.82681468519,2060.57150238921,2405.05419203318,1663
"108",2,238,1025.45637119414,850.899802539589,1016.19285311712,1102.75865049278,1206.73777037714,1344.72484232376,1092
"109",2,245,760.165397671352,534.898091774465,757.406187890422,781.795382454432,843.289375476376,1061.14981196021,754
"110",2,252,425.881170126496,348.036271193099,387.06340293959,429.655496792499,480.317120608974,601.169668177558,391
"111",2,259,168.82680133328,133.170503521849,162.11835746142,167.760108086187,177.753420039984,264.529955732918,184
"112",3,7,616.1054199783,474.920704433204,610.654374365752,639.005838452771,684.432433266021,744.146805995408,550
"113",3,14,2528.91843826815,1801.03058028094,1951.90243613356,2087.58668965672,2216.57228329687,2706.55301507718,2043
"114",3,21,8075.44847086178,5734.51926139528,6474.42558198544,6980.3485544022,7898.07005637861,8823.76074674447,7745
"115",3,28,13806.5864435722,11250.0797029793,13273.4588079572,14160.8640848422,16243.8635881226,21731.3909523002,13518
"116",3,35,23413.284059935,20303.7405330375,25695.4410699715,27368.5910868124,28822.0241068169,34969.2901552503,23640
"117",3,42,48167.2629406096,47426.2971762458,53115.9811680245,59132.0469050513,66332.9993930453,76776.0214617451,77227
