"","y.np","y.time","y.value","S.np","S.time","S.value","E.np","E.time","E.value","I.np","I.time","I.value","R.np","R.time","R.value","sigma.np","sigma.value","beta.np","beta.value","gamma.np","gamma.value","tau.np","tau.value","clock","loglikelihood.np","loglikelihood.value","logprior.np","logprior.value"
"8261",158,315,5.17142620224063e-06,158,315,1635.20764160156,158,315,0.000101146346423775,158,315,0.0163843762129545,158,315,888691.25,60,0.19825504720211,60,0.518293023109436,60,0.0646397843956947,60,0.982583820819855,11378,60,32.1092262268066,60,5.81806421279907
"8262",158,322,6.49539924596137e-06,158,322,1635.20751953125,158,322,5.90066229051445e-05,158,322,0.00955829676240683,158,322,888691.3125,61,0.19825504720211,61,0.518293023109436,61,0.0646397843956947,61,0.982583820819855,11378,61,32.1092262268066,61,5.81806421279907
"8263",158,329,1.68667660927886e-05,158,329,1635.20751953125,158,329,3.44232066709083e-05,158,329,0.00557610765099525,158,329,888691.3125,62,0.194062769412994,62,0.512571811676025,62,0.0653146579861641,62,0.958748519420624,11378,62,31.8307647705078,62,5.64401197433472
"8264",158,336,1.21497030616055e-06,158,336,1635.20751953125,158,336,2.00817685254151e-05,158,336,0.00325298262760043,158,336,888691.3125,63,0.212322905659676,63,0.513930201530457,63,0.0653773993253708,63,0.986429452896118,11378,63,30.798360824585,63,5.53104305267334
"8265",158,343,8.10856523277727e-07,158,343,1635.20739746094,158,343,1.17152767415973e-05,158,343,0.00189772096928209,158,343,888691.3125,64,0.204756632447243,64,0.495382040739059,64,0.0710037723183632,64,0.986321091651917,11378,64,32.6136169433594,64,5.20315074920654
"8266",158,350,3.03295579772598e-07,158,350,1635.20739746094,158,350,6.83444341120776e-06,158,350,0.00110709015280008,158,350,888691.3125,65,0.247092306613922,65,0.473655700683594,65,0.0687529072165489,65,0.985437572002411,11378,65,36.7907257080078,65,1.76233863830566
"8267",158,357,3.48570175241345e-07,158,357,1635.20739746094,158,357,3.98706924897851e-06,158,357,0.000645852880552411,158,357,888691.3125,66,0.230017185211182,66,0.47575056552887,66,0.0686337351799011,66,0.988408088684082,11378,66,35.7287712097168,66,3.48103857040405
"8268",158,364,4.60805373594684e-08,158,364,1635.20739746094,158,364,2.32597130889189e-06,158,364,0.000376776850316674,158,364,888691.3125,67,0.230017185211182,67,0.47575056552887,67,0.0686337351799011,67,0.988408088684082,11378,67,35.7287712097168,67,3.48103857040405
"8269",159,7,0.0240394422722473,159,7,999996.875,159,7,1.49115812778473,159,7,1.27984058856964,159,7,0.286188989877701,68,0.209766507148743,68,0.485788404941559,68,0.0692291781306267,68,0.976457536220551,11378,68,32.3197784423828,68,4.82066011428833
"8270",159,14,0.211794160202824,159,14,999987.6875,159,14,5.62751293182373,159,14,4.92934513092041,159,14,1.54437291622162,69,0.231858715415001,69,0.470857083797455,69,0.0686355605721474,69,0.971903026103973,11378,69,34.7311592102051,69,3.16638898849487
"8271",159,21,0.425711599454188,159,21,999952.5,159,21,21.5012683868408,159,21,18.8371124267578,159,21,6.3571515083313,70,0.231858715415001,70,0.470857083797455,70,0.0686355605721474,70,0.971903026103973,11378,70,34.7311592102051,70,3.16638898849487
"8272",159,28,1.02733778738239,159,28,999817.9375,159,28,82.1494750976562,159,28,71.9753494262695,159,28,24.7472095489502,71,0.247703731060028,71,0.473341435194016,71,0.0703426897525787,71,0.975471138954163,11378,71,36.4593849182129,71,1.67897176742554
"8273",159,35,6.78271427498047,159,35,999304,159,35,313.730438232422,159,35,274.943267822266,159,35,95.0055465698242,72,0.256480127573013,72,0.465231388807297,72,0.0702221468091011,72,0.93035489320755,11378,72,36.2460327148438,72,0.241560474038124
"8274",159,42,54.7323038094979,159,42,997344.1875,159,42,1196.15002441406,159,42,1049.25842285156,159,42,363.260864257812,73,0.256480127573013,73,0.465231388807297,73,0.0702221468091011,73,0.93035489320755,11378,73,36.2460327148438,73,0.241560474038124
"8275",159,49,84.3161766166029,159,49,989914,159,49,4531.66162109375,159,49,3989.4912109375,159,49,1385.10729980469,74,0.256480127573013,74,0.465231388807297,74,0.0702221468091011,74,0.93035489320755,11378,74,36.2460327148438,74,0.241560474038124
"8276",159,56,310.661590853449,159,56,962355.0625,159,56,16762.318359375,159,56,14958.859375,159,56,5243.349609375,75,0.240431979298592,75,0.465868413448334,75,0.0700176060199738,75,0.963020920753479,11378,75,35.5233993530273,75,2.2094292640686
"8277",159,63,3259.35943098501,159,63,867993.375,159,63,56839.29296875,159,63,53311.48828125,159,63,19345.49609375,76,0.240431979298592,76,0.465868413448334,76,0.0700176060199738,76,0.963020920753479,11378,76,35.5233993530273,76,2.2094292640686
"8278",159,70,5205.95227386634,159,70,618877.25,159,70,145865.015625,159,70,161178.0625,159,70,65570.890625,77,0.238795071840286,77,0.470404654741287,77,0.065960206091404,77,0.926583826541901,11378,77,33.1681709289551,77,2.53624510765076
"8279",159,77,4323.22811898827,159,77,268522.375,159,77,197959.09375,159,77,330534.25,159,77,179669.453125,78,0.238795071840286,78,0.470404654741287,78,0.065960206091404,78,0.926583826541901,11378,78,33.1681709289551,78,2.53624510765076
"8280",159,84,4060.85835489624,159,84,73789.125,159,84,121460.171875,159,84,402347.90625,159,84,356182.71875,79,0.238795071840286,79,0.470404654741287,79,0.065960206091404,79,0.926583826541901,11378,79,33.1681709289551,79,2.53624510765076
"8281",159,91,4982.03806531459,159,91,20594.083984375,159,91,45255.34375,159,91,334724.5625,159,91,530575.8125,80,0.26360023021698,80,0.463147938251495,80,0.0677867606282234,80,0.949506223201752,11378,80,36.4535484313965,80,-0.906199991703033
"8282",159,98,188.855850087921,159,98,7898.42041015625,159,98,14067.013671875,159,98,230658.140625,159,98,661532.5625,81,0.26360023021698,81,0.463147938251495,81,0.0677867606282234,81,0.949506223201752,11378,81,36.4535484313965,81,-0.906199991703033
"8283",159,105,1273.75104303855,159,105,4197.62353515625,159,105,4322.958984375,159,105,146511.421875,159,105,747914.75,82,0.26360023021698,82,0.463147938251495,82,0.0677867606282234,82,0.949506223201752,11378,82,36.4535484313965,82,-0.906199991703033
"8284",159,112,165.385823678475,159,112,2830.06005859375,159,112,1442.90649414062,159,112,89898.546875,159,112,801784.8125,83,0.209448307752609,83,0.506387710571289,83,0.0690676718950272,83,0.933138906955719,11378,83,31.5628452301025,83,5.42286539077759
"8285",159,119,18.4253539959059,159,119,2226.21606445312,159,119,551.180603027344,159,119,54343.3125,159,119,834579.9375,84,0.209448307752609,84,0.506387710571289,84,0.0690676718950272,84,0.933138906955719,11378,84,31.5628452301025,84,5.42286539077759
"8286",159,126,22.7839551209527,159,126,1926.55285644531,159,126,242.944610595703,159,126,32632.078125,159,126,854335.5,85,0.209448307752609,85,0.506387710571289,85,0.0690676718950272,85,0.933138906955719,11378,85,31.5628452301025,85,5.42286539077759
"8287",159,133,2.75986972208683,159,133,1766.60571289062,159,133,120.199089050293,159,133,19534.146484375,159,133,866179.1875,86,0.209448307752609,86,0.506387710571289,86,0.0690676718950272,86,0.933138906955719,11378,86,31.5628452301025,86,5.42286539077759
"8288",159,140,1.73536900848503,159,140,1677.35314941406,159,140,64.2534866333008,159,140,11675.7255859375,159,140,873263.5625,87,0.204847902059555,87,0.485303908586502,87,0.0699572563171387,87,0.918216645717621,11378,87,27.3475093841553,87,4.89516162872314
"8289",159,147,1.7044368157722,159,147,1626.19409179688,159,147,35.9857139587402,159,147,6973.22900390625,159,147,877496.1875,88,0.204847902059555,88,0.485303908586502,88,0.0699572563171387,88,0.918216645717621,11378,88,27.3475093841553,88,4.89516162872314
"8290",159,154,1.98871741603252,159,154,1596.39343261719,159,154,20.7023601531982,159,154,4162.95654296875,159,154,880023.625,89,0.213590711355209,89,0.48432731628418,89,0.0742646381258965,89,0.931646108627319,11378,89,28.8107948303223,89,4.66079187393188
"8291",159,161,0.301351976401629,159,161,1578.86560058594,159,161,12.093710899353,159,161,2484.67065429688,159,161,881532.25,90,0.226228639483452,90,0.480335235595703,90,0.0714813768863678,90,0.991889417171478,11378,90,35.2060966491699,90,3.90268659591675
"8292",159,168,3.65587868614494,159,168,1568.49670410156,159,168,7.12713098526001,159,168,1482.78515625,159,168,882432.625,91,0.242477864027023,91,0.471926867961884,91,0.0665828958153725,91,0.998857259750366,11378,91,36.2753562927246,91,2.21699380874634
"8293",159,175,0.136942746366973,159,175,1562.34155273438,159,175,4.22163200378418,159,175,884.818908691406,159,175,882969.9375,92,0.242477864027023,92,0.471926867961884,92,0.0665828958153725,92,0.998857259750366,11378,92,36.2753562927246,92,2.21699380874634
"8294",159,182,0.0359835334942838,159,182,1558.68017578125,159,182,2.50806212425232,159,182,527.972229003906,159,182,883290.5625,93,0.229314371943474,93,0.479792952537537,93,0.0696631744503975,93,0.954911231994629,11378,93,35.1553916931152,93,3.67056655883789
"8295",159,189,0.0335480781712706,159,189,1556.49951171875,159,189,1.49264621734619,159,189,315.033172607422,159,189,883481.875,94,0.219112366437912,94,0.479374706745148,94,0.0675608962774277,94,0.959819436073303,11378,94,32.8110084533691,94,4.27362012863159
"8296",159,196,0.0578925196022909,159,196,1555.19982910156,159,196,0.889253199100494,159,196,187.97265625,159,196,883596,95,0.218712627887726,95,0.492000609636307,95,0.0706957280635834,95,0.960303544998169,11378,95,33.797534942627,95,4.69392204284668
"8297",159,203,0.00730199546061579,159,203,1554.4248046875,159,203,0.530103921890259,159,203,112.157691955566,159,203,883664.125,96,0.21993100643158,96,0.475699603557587,96,0.0732068493962288,96,0.955618619918823,11378,96,30.8577041625977,96,4.10826396942139
"8298",159,210,0.0318476014062948,159,210,1553.96264648438,159,210,0.316122442483902,159,210,66.920783996582,159,210,883704.75,97,0.217723429203033,97,0.483412057161331,97,0.0711224898695946,97,0.951722621917725,11378,97,32.9743537902832,97,4.47100591659546
"8299",159,217,0.00266815478437822,159,217,1553.68688964844,159,217,0.188557654619217,159,217,39.9292869567871,159,217,883729,98,0.212960541248322,98,0.499322950839996,98,0.0709908530116081,98,0.978775858879089,11378,98,33.1977272033691,98,5.13383388519287
"8300",159,224,0.00251555595067336,159,224,1553.5224609375,159,224,0.112483642995358,159,224,23.8243579864502,159,224,883743.5,99,0.211789518594742,99,0.492920011281967,99,0.068381167948246,99,0.986535847187042,11378,99,34.5329513549805,99,4.98515892028809
"8301",159,231,0.000982660450006996,159,231,1553.42431640625,159,231,0.0671070516109467,159,231,14.2151145935059,159,231,883752.125,100,0.230682626366615,100,0.484670907258987,100,0.0675372779369354,100,0.971188843250275,11378,100,35.4015235900879,100,3.7269983291626
"8302",159,238,0.000797129624879014,159,238,1553.36572265625,159,238,0.0400374978780746,159,238,8.48162841796875,159,238,883757.25,101,0.21920520067215,101,0.478832930326462,101,0.0686947777867317,101,0.954082071781158,11378,101,32.7716369628906,101,4.2513575553894
"8303",159,245,0.000805362946713622,159,245,1553.33081054688,159,245,0.0238878838717937,159,245,5.0606689453125,159,245,883760.3125,102,0.253702640533447,102,0.468940556049347,102,0.0694126337766647,102,0.98334264755249,11378,102,37.1994438171387,102,0.761016130447388
"8304",159,252,0.00130951717454492,159,252,1553.30993652344,159,252,0.0142526477575302,159,252,3.01951003074646,159,252,883762.1875,103,0.253702640533447,103,0.468940556049347,103,0.0694126337766647,103,0.98334264755249,11378,103,37.1994438171387,103,0.761016130447388
"8305",159,259,0.000186652064191463,159,259,1553.29748535156,159,259,0.00850389059633017,159,259,1.80162739753723,159,259,883763.25,104,0.222368478775024,104,0.478932946920395,104,0.0658202841877937,104,0.982008159160614,11378,104,33.3624725341797,104,4.08893394470215
"8306",159,266,0.000261063360737113,159,266,1553.2900390625,159,266,0.0050739049911499,159,266,1.07496285438538,159,266,883763.9375,105,0.227122515439987,105,0.477377384901047,105,0.0707239359617233,105,0.993662178516388,11378,105,35.4348297119141,105,3.74368906021118
"8307",159,273,5.09756361492072e-05,159,273,1553.28564453125,159,273,0.0030273909214884,159,273,0.641389608383179,159,273,883764.3125,106,0.242176726460457,106,0.476212412118912,106,0.0707573741674423,106,0.994842231273651,11378,106,36.4910583496094,106,2.39975738525391
"8308",159,280,1.98438417856146e-05,159,280,1553.28308105469,159,280,0.00180632364936173,159,280,0.382692843675613,159,280,883764.5625,107,0.242176726460457,107,0.476212412118912,107,0.0707573741674423,107,0.994842231273651,11378,107,36.4910583496094,107,2.39975738525391
"8309",159,287,0.000431888764408018,159,287,1553.28149414062,159,287,0.00107776280492544,159,287,0.228338301181793,159,287,883764.6875,108,0.223024427890778,108,0.483010411262512,108,0.0702336132526398,108,0.997840583324432,11378,108,35.5028991699219,108,4.18807888031006
"8310",159,294,5.48634448991872e-05,159,294,1553.28051757812,159,294,0.000643059436697513,159,294,0.136240795254707,159,294,883764.75,109,0.232352077960968,109,0.473227858543396,109,0.0708375498652458,109,0.995580494403839,11378,109,35.8695526123047,109,3.21115803718567
"8311",159,301,3.17912693815319e-05,159,301,1553.27990722656,159,301,0.000383688922738656,159,301,0.08128971606493,159,301,883764.8125,110,0.229224339127541,110,0.482406675815582,110,0.0703931972384453,110,0.995298266410828,11378,110,35.936149597168,110,3.76347637176514
"8312",159,308,8.16258200792291e-06,159,308,1553.27966308594,159,308,0.00022893252025824,159,308,0.0485024861991405,159,308,883764.8125,111,0.229224339127541,111,0.482406675815582,111,0.0703931972384453,111,0.995298266410828,11378,111,35.936149597168,111,3.76347637176514
"8313",159,315,2.72870808604265e-06,159,315,1553.27941894531,159,315,0.00013659532123711,159,315,0.0289395935833454,159,315,883764.875,112,0.229224339127541,112,0.482406675815582,112,0.0703931972384453,112,0.995298266410828,11378,112,35.936149597168,112,3.76347637176514
"8314",159,322,4.5680899984707e-06,159,322,1553.279296875,159,322,8.15012317616493e-05,159,322,0.0172671563923359,159,322,883764.875,113,0.229224339127541,113,0.482406675815582,113,0.0703931972384453,113,0.995298266410828,11378,113,35.936149597168,113,3.76347637176514
"8315",159,329,6.67157728508431e-07,159,329,1553.27917480469,159,329,4.86286880914122e-05,159,329,0.0103026572614908,159,329,883764.875,114,0.229224339127541,114,0.482406675815582,114,0.0703931972384453,114,0.995298266410828,11378,114,35.936149597168,114,3.76347637176514
"8316",159,336,9.17471314900339e-07,159,336,1553.27917480469,159,336,2.90148891508579e-05,159,336,0.0061472044326365,159,336,883764.875,115,0.229224339127541,115,0.482406675815582,115,0.0703931972384453,115,0.995298266410828,11378,115,35.936149597168,115,3.76347637176514
"8317",159,343,1.53681028134666e-06,159,343,1553.27917480469,159,343,1.73120824911166e-05,159,343,0.0036678034812212,159,343,883764.875,116,0.219878077507019,116,0.49211573600769,116,0.0706476867198944,116,0.987354040145874,11378,116,34.5701713562012,116,4.64116096496582
"8318",159,350,2.1516834636945e-07,159,350,1553.27917480469,159,350,1.03294623841066e-05,159,350,0.00218843924812973,159,350,883764.875,117,0.219878077507019,117,0.49211573600769,117,0.0706476867198944,117,0.987354040145874,11378,117,34.5701713562012,117,4.64116096496582
"8319",159,357,8.45590322201404e-07,159,357,1553.27917480469,159,357,6.16319812252186e-06,159,357,0.00130575860384852,159,357,883764.875,118,0.219878077507019,118,0.49211573600769,118,0.0706476867198944,118,0.987354040145874,11378,118,34.5701713562012,118,4.64116096496582
"8320",159,364,7.32338802310365e-08,159,364,1553.27917480469,159,364,3.67734651263163e-06,159,364,0.000779096561018378,159,364,883764.875,119,0.231620728969574,119,0.474823772907257,119,0.0678899511694908,119,0.970735967159271,11378,119,35.2538070678711,119,3.32515382766724
"8321",160,7,0.0435458912828091,160,7,999996.875,160,7,1.49115812778473,160,7,1.27984058856964,160,7,0.286188989877701,120,0.212704822421074,120,0.498225897550583,120,0.0661387965083122,120,0.948841869831085,11378,120,33.2583694458008,120,5.10995244979858
"8322",160,14,0.635351283471373,160,14,999987.6875,160,14,5.62751293182373,160,14,4.92934513092041,160,14,1.54437291622162,121,0.202773198485374,121,0.494538873434067,121,0.0679872557520866,121,0.947113811969757,11378,121,31.2663593292236,121,5.19694757461548
"8323",160,21,1.39284505676573,160,21,999952.5,160,21,21.5012683868408,160,21,18.8371124267578,160,21,6.3571515083313,122,0.217344596982002,122,0.498313307762146,122,0.0644745975732803,122,0.956088602542877,11378,122,32.5025863647461,122,4.93675565719604
"8324",160,28,4.10539650026917,160,28,999817.9375,160,28,82.1494750976562,160,28,71.9753494262695,160,28,24.7472095489502,123,0.217344596982002,123,0.498313307762146,123,0.0644745975732803,123,0.956088602542877,11378,123,32.5025863647461,123,4.93675565719604
"8325",160,35,4.90842079825016,160,35,999304,160,35,313.730438232422,160,35,274.943267822266,160,35,95.0055465698242,124,0.213369026780128,124,0.505100905895233,124,0.0652426183223724,124,0.957480549812317,11378,124,32.2468338012695,124,5.27541351318359
"8326",160,42,54.4258122287752,160,42,997344.1875,160,42,1196.15002441406,160,42,1049.25842285156,160,42,363.260864257812,125,0.209343984723091,125,0.501410484313965,125,0.0665373355150223,125,0.932935416698456,11378,125,32.5617561340332,125,5.29146194458008
"8327",160,49,539.603345957381,160,49,989914,160,49,4531.66162109375,160,49,3989.4912109375,160,49,1385.10729980469,126,0.212214484810829,126,0.499763339757919,126,0.0686266496777534,126,0.928939878940582,11378,126,32.6105690002441,126,5.16951990127563
"8328",160,56,345.630060754388,160,56,962355.0625,160,56,16762.318359375,160,56,14958.859375,160,56,5243.349609375,127,0.231221914291382,127,0.477113515138626,127,0.0672511905431747,127,0.928831279277802,11378,127,33.9876251220703,127,3.43509531021118
"8329",160,63,2043.43594998185,160,63,867993.375,160,63,56839.29296875,160,63,53311.48828125,160,63,19345.49609375,128,0.239498391747475,128,0.47114634513855,128,0.0720908790826797,128,0.904437303543091,11378,128,33.5323944091797,128,2.49509906768799
"8330",160,70,5424.50992796116,160,70,618877.25,160,70,145865.015625,160,70,161178.0625,160,70,65570.890625,129,0.214502990245819,129,0.482722669839859,129,0.072441078722477,129,0.9381964802742,11378,129,30.6549396514893,129,4.57792568206787
"8331",160,77,41997.7495735526,160,77,268522.375,160,77,197959.09375,160,77,330534.25,160,77,179669.453125,130,0.226245552301407,130,0.500154972076416,130,0.0671491771936417,130,0.964295387268066,11378,130,31.8868865966797,130,4.50530385971069
"8332",160,84,1534.66059108956,160,84,73789.125,160,84,121460.171875,160,84,402347.90625,160,84,356182.71875,131,0.198861554265022,131,0.50782573223114,131,0.0636788681149483,131,0.957828402519226,11378,131,31.236852645874,131,5.56646490097046
"8333",160,91,1863.29437605617,160,91,20594.083984375,160,91,45255.34375,160,91,334724.5625,160,91,530575.8125,132,0.202537089586258,132,0.49533486366272,132,0.0707211345434189,132,0.950133562088013,11378,132,30.8816146850586,132,5.22205924987793
"8334",160,98,808.24683677217,160,98,7898.42041015625,160,98,14067.013671875,160,98,230658.140625,160,98,661532.5625,133,0.231751993298531,133,0.486789762973785,133,0.0711138173937798,133,0.925221860408783,11378,133,32.7321586608887,133,3.71122550964355
"8335",160,105,104.864930302769,160,105,4197.62353515625,160,105,4322.958984375,160,105,146511.421875,160,105,747914.75,134,0.245951548218727,134,0.474232107400894,134,0.0683720782399178,134,0.920350909233093,11378,134,34.9261474609375,134,1.91509974002838
"8336",160,112,19.9890908790111,160,112,2830.06005859375,160,112,1442.90649414062,160,112,89898.546875,160,112,801784.8125,135,0.245951548218727,135,0.474232107400894,135,0.0683720782399178,135,0.920350909233093,11378,135,34.9261474609375,135,1.91509974002838
"8337",160,119,21.4165818044774,160,119,2226.21606445312,160,119,551.180603027344,160,119,54343.3125,160,119,834579.9375,136,0.238692164421082,136,0.477084040641785,136,0.0664986222982407,136,0.925854802131653,11378,136,34.1257629394531,136,2.78082656860352
"8338",160,126,6.70403806637288,160,126,1926.55285644531,160,126,242.944610595703,160,126,32632.078125,160,126,854335.5,137,0.238692164421082,137,0.477084040641785,137,0.0664986222982407,137,0.925854802131653,11378,137,34.1257629394531,137,2.78082656860352
"8339",160,133,3.9472876492076,160,133,1766.60571289062,160,133,120.199089050293,160,133,19534.146484375,160,133,866179.1875,138,0.238692164421082,138,0.477084040641785,138,0.0664986222982407,138,0.925854802131653,11378,138,34.1257629394531,138,2.78082656860352
"8340",160,140,0.77457923740792,160,140,1677.35314941406,160,140,64.2534866333008,160,140,11675.7255859375,160,140,873263.5625,139,0.238692164421082,139,0.477084040641785,139,0.0664986222982407,139,0.925854802131653,11378,139,34.1257629394531,139,2.78082656860352
"8341",160,147,10.7369172839902,160,147,1626.19409179688,160,147,35.9857139587402,160,147,6973.22900390625,160,147,877496.1875,140,0.22178353369236,140,0.497275173664093,140,0.0637403130531311,140,0.932747781276703,11378,140,30.7633152008057,140,4.68940353393555
"8342",160,154,4.16481525672603,160,154,1596.39343261719,160,154,20.7023601531982,160,154,4162.95654296875,160,154,880023.625,141,0.22178353369236,141,0.497275173664093,141,0.0637403130531311,141,0.932747781276703,11378,141,30.7633152008057,141,4.68940353393555
"8343",160,161,0.666121110362068,160,161,1578.86560058594,160,161,12.093710899353,160,161,2484.67065429688,160,161,881532.25,142,0.211131945252419,142,0.495654612779617,142,0.0622035749256611,142,0.948845028877258,11378,142,29.7340774536133,142,5.07913017272949
"8344",160,168,1.5312860783183,160,168,1568.49670410156,160,168,7.12713098526001,160,168,1482.78515625,160,168,882432.625,143,0.240176320075989,143,0.477850407361984,143,0.0657474175095558,143,0.981334030628204,11378,143,35.2490921020508,143,2.660076379776
"8345",160,175,0.0633547117445061,160,175,1562.34155273438,160,175,4.22163200378418,160,175,884.818908691406,160,175,882969.9375,144,0.22405794262886,144,0.490215688943863,144,0.0669144690036774,144,0.997205197811127,11378,144,35.4468307495117,144,4.35335111618042
"8346",160,182,0.307924816063045,160,182,1558.68017578125,160,182,2.50806212425232,160,182,527.972229003906,160,182,883290.5625,145,0.228689447045326,145,0.478527098894119,145,0.067944124341011,145,0.996084570884705,11378,145,35.8956527709961,145,3.67302060127258
"8347",160,189,0.151024705999332,160,189,1556.49951171875,160,189,1.49264621734619,160,189,315.033172607422,160,189,883481.875,146,0.228689447045326,146,0.478527098894119,146,0.067944124341011,146,0.996084570884705,11378,146,35.8956527709961,146,3.67302060127258
"8348",160,196,0.025629408723412,160,196,1555.19982910156,160,196,0.889253199100494,160,196,187.97265625,160,196,883596,147,0.228689447045326,147,0.478527098894119,147,0.067944124341011,147,0.996084570884705,11378,147,35.8956527709961,147,3.67302060127258
"8349",160,203,0.0213343945493293,160,203,1554.4248046875,160,203,0.530103921890259,160,203,112.157691955566,160,203,883664.125,148,0.228689447045326,148,0.478527098894119,148,0.067944124341011,148,0.996084570884705,11378,148,35.8956527709961,148,3.67302060127258
"8350",160,210,0.00388120675279805,160,210,1553.96264648438,160,210,0.316122442483902,160,210,66.920783996582,160,210,883704.75,149,0.228689447045326,149,0.478527098894119,149,0.067944124341011,149,0.996084570884705,11378,149,35.8956527709961,149,3.67302060127258
"8351",160,217,0.00373559317579687,160,217,1553.68688964844,160,217,0.188557654619217,160,217,39.9292869567871,160,217,883729,150,0.228689447045326,150,0.478527098894119,150,0.067944124341011,150,0.996084570884705,11378,150,35.8956527709961,150,3.67302060127258
"8352",160,224,0.00603708989136872,160,224,1553.5224609375,160,224,0.112483642995358,160,224,23.8243579864502,160,224,883743.5,151,0.228689447045326,151,0.478527098894119,151,0.067944124341011,151,0.996084570884705,11378,151,35.8956527709961,151,3.67302060127258
"8353",160,231,0.00209500493293131,160,231,1553.42431640625,160,231,0.0671070516109467,160,231,14.2151145935059,160,231,883752.125,152,0.228689447045326,152,0.478527098894119,152,0.067944124341011,152,0.996084570884705,11378,152,35.8956527709961,152,3.67302060127258
"8354",160,238,0.00188592227715384,160,238,1553.36572265625,160,238,0.0400374978780746,160,238,8.48162841796875,160,238,883757.25,153,0.238516971468925,153,0.479353308677673,153,0.0690681487321854,153,0.985986709594727,11378,153,36.3197746276855,153,2.87551259994507
"8355",160,245,0.00112012660820516,160,245,1553.33081054688,160,245,0.0238878838717937,160,245,5.0606689453125,160,245,883760.3125,154,0.255561590194702,154,0.466599822044373,154,0.0680270567536354,154,0.994632661342621,11378,154,37.3675346374512,154,0.420831441879272
"8356",160,252,0.000661311699627594,160,252,1553.30993652344,160,252,0.0142526477575302,160,252,3.01951003074646,160,252,883762.1875,155,0.247089982032776,155,0.470775842666626,155,0.0709423422813416,155,0.983130931854248,11378,155,36.8198928833008,155,1.66044914722443
"8357",160,259,0.00139034843522619,160,259,1553.29748535156,160,259,0.00850389059633017,160,259,1.80162739753723,160,259,883763.25,156,0.210252359509468,156,0.503106653690338,156,0.0696863457560539,156,0.9638352394104,11378,156,32.9824371337891,156,5.31631994247437
"8358",160,266,6.74086076832932e-05,160,266,1553.2900390625,160,266,0.0050739049911499,160,266,1.07496285438538,160,266,883763.9375,157,0.210252359509468,157,0.503106653690338,157,0.0696863457560539,157,0.9638352394104,11378,157,32.9824371337891,157,5.31631994247437
"8359",160,273,5.8128022897678e-05,160,273,1553.28564453125,160,273,0.0030273909214884,160,273,0.641389608383179,160,273,883764.3125,158,0.210252359509468,158,0.503106653690338,158,0.0696863457560539,158,0.9638352394104,11378,158,32.9824371337891,158,5.31631994247437
"8360",160,280,3.63375749705637e-05,160,280,1553.28308105469,160,280,0.00180632364936173,160,280,0.382692843675613,160,280,883764.5625,159,0.233374267816544,159,0.484989792108536,159,0.0662735998630524,159,0.953341484069824,11378,159,34.3265686035156,159,3.52098202705383
"8361",160,287,0.000425729502994364,160,287,1553.28149414062,160,287,0.00107776280492544,160,287,0.228338301181793,160,287,883764.6875,160,0.233374267816544,160,0.484989792108536,160,0.0662735998630524,160,0.953341484069824,11378,160,34.3265686035156,160,3.52098202705383
"8362",160,294,0.000108376266242856,160,294,1553.28051757812,160,294,0.000643059436697513,160,294,0.136240795254707,160,294,883764.75,161,0.233374267816544,161,0.484989792108536,161,0.0662735998630524,161,0.953341484069824,11378,161,34.3265686035156,161,3.52098202705383
"8363",160,301,1.3247501885992e-05,160,301,1553.27990722656,160,301,0.000383688922738656,160,301,0.08128971606493,160,301,883764.8125,162,0.219321742653847,162,0.478654265403748,162,0.0666951313614845,162,0.979243338108063,11378,162,32.8623695373535,162,4.23890686035156
"8364",160,308,1.00399024053144e-05,160,308,1553.27966308594,160,308,0.00022893252025824,160,308,0.0485024861991405,160,308,883764.8125,163,0.219004839658737,163,0.499725133180618,163,0.0650519877672195,163,0.961944103240967,11378,163,32.6974868774414,163,4.90145921707153
"8365",160,315,2.61492166553464e-06,160,315,1553.27941894531,160,315,0.00013659532123711,160,315,0.0289395935833454,160,315,883764.875,164,0.232985019683838,164,0.494610905647278,164,0.0670759975910187,164,0.972910940647125,11378,164,32.6829452514648,164,3.84825611114502
"8366",160,322,8.44544263757482e-06,160,322,1553.279296875,160,322,8.15012317616493e-05,160,322,0.0172671563923359,160,322,883764.875,165,0.232985019683838,165,0.494610905647278,165,0.0670759975910187,165,0.972910940647125,11378,165,32.6829452514648,165,3.84825611114502
"8367",160,329,2.84185970877928e-06,160,329,1553.27917480469,160,329,4.86286880914122e-05,160,329,0.0103026572614908,160,329,883764.875,166,0.216703563928604,166,0.487329691648483,166,0.071198508143425,166,0.976815164089203,11378,166,33.9261131286621,166,4.6396222114563
"8368",160,336,1.08499055351408e-06,160,336,1553.27917480469,160,336,2.90148891508579e-05,160,336,0.0061472044326365,160,336,883764.875,167,0.233930483460426,167,0.476882725954056,167,0.0703306943178177,167,0.949041724205017,11378,167,35.2577323913574,167,3.20728492736816
"8369",160,343,1.00120448585656e-06,160,343,1553.27917480469,160,343,1.73120824911166e-05,160,343,0.0036678034812212,160,343,883764.875,168,0.216245859861374,168,0.488931894302368,168,0.071077860891819,168,0.970610499382019,11378,168,33.8164482116699,168,4.70828628540039
