"","time","value","q025","q25","q50","q75","q975","Alpha"
"924",924,0.677383184432983,0.677383184432983,0.677383184432983,0.677383184432983,0.677383184432983,0.677383184432983,0.253350623
"925",925,0.736781895160675,0.736781895160675,0.736781895160675,0.736781895160675,0.736781895160675,0.736781895160675,0.225594331
"926",926,0.815240621566772,0.815240621566772,0.815240621566772,0.815240621566772,0.815240621566772,0.815240621566772,0.080525995
"927",927,0.87902420759201,0.87902420759201,0.87902420759201,0.87902420759201,0.87902420759201,0.87902420759201,-0.114690458
"928",928,1.06472277641296,1.06472277641296,1.06472277641296,1.06472277641296,1.06472277641296,1.06472277641296,0.119024981
"929",929,1.16028106212616,1.16028106212616,1.16028106212616,1.16028106212616,1.16028106212616,1.16028106212616,0.08505481
"930",930,1.02062702178955,1.02062702178955,1.02062702178955,1.02062702178955,1.02062702178955,1.02062702178955,0.253017322
"931",931,1.11417424678802,1.11417424678802,1.11417424678802,1.11417424678802,1.11417424678802,1.11417424678802,0.41848406
"932",932,0.953254342079163,0.953254342079163,0.953254342079163,0.953254342079163,0.953254342079163,0.953254342079163,0.555567249
"933",933,0.71996009349823,0.71996009349823,0.71996009349823,0.71996009349823,0.71996009349823,0.71996009349823,0.472958683
"934",934,0.840270459651947,0.840270459651947,0.840270459651947,0.840270459651947,0.840270459651947,0.840270459651947,0.254093736
"935",935,0.887100338935852,0.887100338935852,0.887100338935852,0.887100338935852,0.887100338935852,0.887100338935852,0.166655349
"936",936,0.741791725158691,0.741791725158691,0.741791725158691,0.741791725158691,0.741791725158691,0.741791725158691,0.208679469
"937",937,0.624352812767029,0.624352812767029,0.624352812767029,0.624352812767029,0.624352812767029,0.624352812767029,0.097678247
"938",938,0.612440288066864,0.612440288066864,0.612440288066864,0.612440288066864,0.612440288066864,0.612440288066864,0.144821229
"939",939,0.838540613651276,0.838540613651276,0.838540613651276,0.838540613651276,0.838540613651276,0.838540613651276,0.276527819
"940",940,0.707643091678619,0.707643091678619,0.707643091678619,0.707643091678619,0.707643091678619,0.707643091678619,0.419656798
"941",941,0.753678858280182,0.753678858280182,0.753678858280182,0.753678858280182,0.753678858280182,0.753678858280182,0.560982123
"942",942,0.737680315971375,0.737680315971375,0.737680315971375,0.737680315971375,0.737680315971375,0.737680315971375,0.539821217
"943",943,0.608097791671753,0.608097791671753,0.608097791671753,0.608097791671753,0.608097791671753,0.608097791671753,0.448575607
"944",944,0.711725056171417,0.711725056171417,0.711725056171417,0.711725056171417,0.711725056171417,0.711725056171417,0.500426784
"945",945,0.511005759239197,0.511005759239197,0.511005759239197,0.511005759239197,0.511005759239197,0.511005759239197,0.604746118
"946",946,0.437818616628647,0.437818616628647,0.437818616628647,0.437818616628647,0.437818616628647,0.437818616628647,0.386762908
"947",947,0.290804862976074,0.290804862976074,0.290804862976074,0.290804862976074,0.290804862976074,0.290804862976074,0.634248251
"948",948,0.312915712594986,0.312915712594986,0.312915712594986,0.312915712594986,0.312915712594986,0.312915712594986,0.459853276
"949",949,0.37808433175087,0.37808433175087,0.37808433175087,0.37808433175087,0.37808433175087,0.37808433175087,0.334630449
"950",950,0.596126198768616,0.596126198768616,0.596126198768616,0.596126198768616,0.596126198768616,0.596126198768616,0.256350684
"951",951,0.629563629627228,0.629563629627228,0.629563629627228,0.629563629627228,0.629563629627228,0.629563629627228,0.28355567
"952",952,0.715322136878967,0.715322136878967,0.715322136878967,0.715322136878967,0.715322136878967,0.715322136878967,0.349487155
"953",953,0.670743525028229,0.670743525028229,0.670743525028229,0.670743525028229,0.670743525028229,0.670743525028229,0.199221007
"954",954,0.69426041841507,0.69426041841507,0.69426041841507,0.69426041841507,0.69426041841507,0.69426041841507,0.14108849
"955",955,0.767582952976227,0.767582952976227,0.767582952976227,0.767582952976227,0.767582952976227,0.767582952976227,0.071114147
"956",956,0.63856965303421,0.63856965303421,0.63856965303421,0.63856965303421,0.63856965303421,0.63856965303421,-0.036928641
"957",957,0.510205686092377,0.510205686092377,0.510205686092377,0.510205686092377,0.510205686092377,0.510205686092377,-0.182943425
"958",958,0.208090499043465,0.208090499043465,0.208090499043465,0.208090499043465,0.208090499043465,0.208090499043465,-0.277813825
"959",959,-0.0739177465438843,-0.0739177465438843,-0.0739177465438843,-0.0739177465438843,-0.0739177465438843,-0.0739177465438843,-0.166292015
"960",960,0.0293172504752874,0.0293172504752874,0.0293172504752874,0.0293172504752874,0.0293172504752874,0.0293172504752874,-0.190639109
"961",961,-0.035979900509119,-0.035979900509119,-0.035979900509119,-0.035979900509119,-0.035979900509119,-0.035979900509119,0.009584276
"962",962,-0.0440576113760471,-0.0440576113760471,-0.0440576113760471,-0.0440576113760471,-0.0440576113760471,-0.0440576113760471,-0.169502461
"963",963,-0.213106453418732,-0.213106453418732,-0.213106453418732,-0.213106453418732,-0.213106453418732,-0.213106453418732,-0.298840839
"964",964,0.0379172302782536,0.0379172302782536,0.0379172302782536,0.0379172302782536,0.0379172302782536,0.0379172302782536,-0.27959451
"965",965,0.0906021520495415,0.0906021520495415,0.0906021520495415,0.0906021520495415,0.0906021520495415,0.0906021520495415,-0.205740862
"966",966,0.0863570496439934,0.0863570496439934,0.0863570496439934,0.0863570496439934,0.0863570496439934,0.0863570496439934,-0.339905472
"967",967,0.0100172879174352,0.0100172879174352,0.0100172879174352,0.0100172879174352,0.0100172879174352,0.0100172879174352,-0.422944137
"968",968,-0.108060918748379,-0.108060918748379,-0.108060918748379,-0.108060918748379,-0.108060918748379,-0.108060918748379,-0.42417309
"969",969,-0.331742376089096,-0.331742376089096,-0.331742376089096,-0.331742376089096,-0.331742376089096,-0.331742376089096,-0.575134013
"970",970,-0.293458223342896,-0.293458223342896,-0.293458223342896,-0.293458223342896,-0.293458223342896,-0.293458223342896,-0.811678199
"971",971,-0.400187879800797,-0.400187879800797,-0.400187879800797,-0.400187879800797,-0.400187879800797,-0.400187879800797,-0.7629068
"972",972,-0.518472969532013,-0.518472969532013,-0.518472969532013,-0.518472969532013,-0.518472969532013,-0.518472969532013,-0.597209915
"973",973,-0.424518167972565,-0.424518167972565,-0.424518167972565,-0.424518167972565,-0.424518167972565,-0.424518167972565,-0.741531786
"974",974,-0.643954873085022,-0.643954873085022,-0.643954873085022,-0.643954873085022,-0.643954873085022,-0.643954873085022,-0.677625588
"975",975,-0.6907559633255,-0.6907559633255,-0.6907559633255,-0.6907559633255,-0.6907559633255,-0.6907559633255,-0.463638955
"976",976,-0.623425722122192,-0.623425722122192,-0.623425722122192,-0.623425722122192,-0.623425722122192,-0.623425722122192,-0.626622603
"977",977,-0.588825047016144,-0.588825047016144,-0.588825047016144,-0.588825047016144,-0.588825047016144,-0.588825047016144,-0.735199595
"978",978,-0.365066587924957,-0.365066587924957,-0.365066587924957,-0.365066587924957,-0.365066587924957,-0.365066587924957,-0.779898474
"979",979,-0.203410506248474,-0.203410506248474,-0.203410506248474,-0.203410506248474,-0.203410506248474,-0.203410506248474,-0.700882539
"980",980,-0.141150340437889,-0.141150340437889,-0.141150340437889,-0.141150340437889,-0.141150340437889,-0.141150340437889,-0.451328326
"981",981,-0.105087295174599,-0.105087295174599,-0.105087295174599,-0.105087295174599,-0.105087295174599,-0.105087295174599,-0.313595969
"982",982,0.0810397118330002,0.0810397118330002,0.0810397118330002,0.0810397118330002,0.0810397118330002,0.0810397118330002,-0.429417834
"983",983,0.0948187857866287,0.0948187857866287,0.0948187857866287,0.0948187857866287,0.0948187857866287,0.0948187857866287,-0.374795086
"984",984,0.17828157544136,0.17828157544136,0.17828157544136,0.17828157544136,0.17828157544136,0.17828157544136,-0.224991168
"985",985,0.0650260969996452,0.0650260969996452,0.0650260969996452,0.0650260969996452,0.0650260969996452,0.0650260969996452,-0.208306162
"986",986,-0.140316009521484,-0.140316009521484,-0.140316009521484,-0.140316009521484,-0.140316009521484,-0.140316009521484,-0.334536329
"987",987,0.151632368564606,0.151632368564606,0.151632368564606,0.151632368564606,0.151632368564606,0.151632368564606,-0.20316074
"988",988,0.0193441826850176,0.0193441826850176,0.0193441826850176,0.0193441826850176,0.0193441826850176,0.0193441826850176,-0.240477859
"989",989,0.101162269711494,0.101162269711494,0.101162269711494,0.101162269711494,0.101162269711494,0.101162269711494,0.097104428
"990",990,-0.00932898744940758,-0.00932898744940758,-0.00932898744940758,-0.00932898744940758,-0.00932898744940758,-0.00932898744940758,-0.029158088
"991",991,0.152830973267555,0.152830973267555,0.152830973267555,0.152830973267555,0.152830973267555,0.152830973267555,-0.100827228
"992",992,0.00699167232960463,0.00699167232960463,0.00699167232960463,0.00699167232960463,0.00699167232960463,0.00699167232960463,-0.188403117
"993",993,0.142339006066322,0.142339006066322,0.142339006066322,0.142339006066322,0.142339006066322,0.142339006066322,-0.162814724
"994",994,0.120942838490009,0.120942838490009,0.120942838490009,0.120942838490009,0.120942838490009,0.120942838490009,0.072073321
"995",995,0.230640202760696,0.230640202760696,0.230640202760696,0.230640202760696,0.230640202760696,0.230640202760696,0.099894752
"996",996,0.565772294998169,0.565772294998169,0.565772294998169,0.565772294998169,0.565772294998169,0.565772294998169,0.067071189
"997",997,0.571144700050354,0.571144700050354,0.571144700050354,0.571144700050354,0.571144700050354,0.571144700050354,-0.227231985
"998",998,0.421815276145935,0.421815276145935,0.421815276145935,0.421815276145935,0.421815276145935,0.421815276145935,-0.210580905
"999",999,0.319573432207108,0.319573432207108,0.319573432207108,0.319573432207108,0.319573432207108,0.319573432207108,-0.115393993
"1000",1000,0.32260936498642,0.32260936498642,0.32260936498642,0.32260936498642,0.32260936498642,0.32260936498642,-0.035966549
"1001",1001,0.644389092922211,0.644389092922211,0.644389092922211,0.644389092922211,0.644389092922211,0.644389092922211,-0.216937144
"1002",1002,0.579040229320526,0.579040229320526,0.579040229320526,0.579040229320526,0.579040229320526,0.579040229320526,-0.057577401
"1003",1003,0.611922144889832,0.611922144889832,0.611922144889832,0.611922144889832,0.611922144889832,0.611922144889832,0.139639903
"1004",1004,0.529069542884827,0.529069542884827,0.529069542884827,0.529069542884827,0.529069542884827,0.529069542884827,0.180310931
"1005",1005,0.343839228153229,0.343839228153229,0.343839228153229,0.343839228153229,0.343839228153229,0.343839228153229,0.332571915
"1006",1006,0.21971932053566,0.21971932053566,0.21971932053566,0.21971932053566,0.21971932053566,0.21971932053566,0.166607579
"1007",1007,0.214196279644966,0.214196279644966,0.214196279644966,0.214196279644966,0.214196279644966,0.214196279644966,-0.047908573
"1008",1008,0.368740856647491,0.368740856647491,0.368740856647491,0.368740856647491,0.368740856647491,0.368740856647491,-0.149759005
"1009",1009,0.248293027281761,0.248293027281761,0.248293027281761,0.248293027281761,0.248293027281761,0.248293027281761,0.053356855
"1010",1010,0.0813794434070587,0.0813794434070587,0.0813794434070587,0.0813794434070587,0.0813794434070587,0.0813794434070587,0.145759832
"1011",1011,0.0143104465678334,0.0143104465678334,0.0143104465678334,0.0143104465678334,0.0143104465678334,0.0143104465678334,0.137886129
"1012",1012,-0.207454994320869,-0.207454994320869,-0.207454994320869,-0.207454994320869,-0.207454994320869,-0.207454994320869,0.102893248
"1013",1013,-0.0500134117901325,-0.0500134117901325,-0.0500134117901325,-0.0500134117901325,-0.0500134117901325,-0.0500134117901325,0.017132017
"1014",1014,-0.114287555217743,-0.114287555217743,-0.114287555217743,-0.114287555217743,-0.114287555217743,-0.114287555217743,0.012271566
"1015",1015,-0.0629085600376129,-0.0629085600376129,-0.0629085600376129,-0.0629085600376129,-0.0629085600376129,-0.0629085600376129,-0.138290259
"1016",1016,0.00787435099482536,0.00787435099482536,0.00787435099482536,0.00787435099482536,0.00787435099482536,0.00787435099482536,-0.203143357
"1017",1017,0.149399667978287,0.149399667978287,0.149399667978287,0.149399667978287,0.149399667978287,0.149399667978287,-0.282795498
"1018",1018,0.0277824196964502,0.0277824196964502,0.0277824196964502,0.0277824196964502,0.0277824196964502,0.0277824196964502,-0.418071331
"1019",1019,0.0918740406632423,0.0918740406632423,0.0918740406632423,0.0918740406632423,0.0918740406632423,0.0918740406632423,-0.374550067
"1020",1020,0.162031903862953,0.162031903862953,0.162031903862953,0.162031903862953,0.162031903862953,0.162031903862953,-0.545005336
"1021",1021,0.102947980165482,0.102947980165482,0.102947980165482,0.102947980165482,0.102947980165482,0.102947980165482,-0.148216375
"1022",1022,0.238304823637009,0.238304823637009,0.238304823637009,0.238304823637009,0.238304823637009,0.238304823637009,0.093892002
"1023",1023,0.0614867135882378,0.0614867135882378,0.0614867135882378,0.0614867135882378,0.0614867135882378,0.0614867135882378,-0.030747196
"1024",1024,-0.0134288109838963,-0.0134288109838963,-0.0134288109838963,-0.0134288109838963,-0.0134288109838963,-0.0134288109838963,-0.321858116
"1025",1025,-0.0511338375508785,-0.0511338375508785,-0.0511338375508785,-0.0511338375508785,-0.0511338375508785,-0.0511338375508785,-0.481189406
"1026",1026,0.113816246390343,0.113816246390343,0.113816246390343,0.113816246390343,0.113816246390343,0.113816246390343,-0.389696328
"1027",1027,0.036837637424469,0.036837637424469,0.036837637424469,0.036837637424469,0.036837637424469,0.036837637424469,-0.28465973
"1028",1028,0.0642816498875618,0.0642816498875618,0.0642816498875618,0.0642816498875618,0.0642816498875618,0.0642816498875618,-0.308555602
"1029",1029,-0.186089619994164,-0.186089619994164,-0.186089619994164,-0.186089619994164,-0.186089619994164,-0.186089619994164,-0.198934531
"1030",1030,-0.277826368808746,-0.277826368808746,-0.277826368808746,-0.277826368808746,-0.277826368808746,-0.277826368808746,-0.333483479
"1031",1031,-0.302616566419601,-0.302616566419601,-0.302616566419601,-0.302616566419601,-0.302616566419601,-0.302616566419601,-0.512091301
"1032",1032,-0.327604353427887,-0.327604353427887,-0.327604353427887,-0.327604353427887,-0.327604353427887,-0.327604353427887,-0.639507739
"1033",1033,-0.127946645021439,-0.127946645021439,-0.127946645021439,-0.127946645021439,-0.127946645021439,-0.127946645021439,-0.679060345
"1034",1034,-0.163515314459801,-0.163515314459801,-0.163515314459801,-0.163515314459801,-0.163515314459801,-0.163515314459801,-0.679072271
"1035",1035,-0.351745754480362,-0.351745754480362,-0.351745754480362,-0.351745754480362,-0.351745754480362,-0.351745754480362,-0.818467344
"1036",1036,-0.216981634497643,-0.216981634497643,-0.216981634497643,-0.216981634497643,-0.216981634497643,-0.216981634497643,-0.944380491
"1037",1037,-0.412861734628677,-0.412861734628677,-0.412861734628677,-0.412861734628677,-0.412861734628677,-0.412861734628677,-0.970091113
"1038",1038,-0.206740915775299,-0.206740915775299,-0.206740915775299,-0.206740915775299,-0.206740915775299,-0.206740915775299,-0.959188222
"1039",1039,-0.180376917123795,-0.180376917123795,-0.180376917123795,-0.180376917123795,-0.180376917123795,-0.180376917123795,-0.602314785
"1040",1040,-0.290579348802567,-0.290579348802567,-0.290579348802567,-0.290579348802567,-0.290579348802567,-0.290579348802567,-0.600894687
"1041",1041,-0.255596458911896,-0.255596458911896,-0.255596458911896,-0.255596458911896,-0.255596458911896,-0.255596458911896,-0.368312362
"1042",1042,-0.215831190347672,-0.215831190347672,-0.215831190347672,-0.215831190347672,-0.215831190347672,-0.215831190347672,-0.125817052
"1043",1043,-0.0805661901831627,-0.0805661901831627,-0.0805661901831627,-0.0805661901831627,-0.0805661901831627,-0.0805661901831627,-0.070160796
"1044",1044,-0.167717680335045,-0.167717680335045,-0.167717680335045,-0.167717680335045,-0.167717680335045,-0.167717680335045,0.139163311
"1045",1045,-0.132363542914391,-0.132363542914391,-0.132363542914391,-0.132363542914391,-0.132363542914391,-0.132363542914391,0.012285546
"1046",1046,0.0948507115244865,0.0948507115244865,0.0948507115244865,0.0948507115244865,0.0948507115244865,0.0948507115244865,-0.104669169
"1047",1047,0.160566210746765,0.160566210746765,0.160566210746765,0.160566210746765,0.160566210746765,0.160566210746765,0.118878297
"1048",1048,0.0451316498219967,0.0451316498219967,0.0451316498219967,0.0451316498219967,0.0451316498219967,0.0451316498219967,0.121255108
"1049",1049,0.120124503970146,0.120124503970146,0.120124503970146,0.120124503970146,0.120124503970146,0.120124503970146,0.083647286
"1050",1050,0.0700734630227089,0.0700734630227089,0.0700734630227089,0.0700734630227089,0.0700734630227089,0.0700734630227089,0.259755238
"1051",1051,0.0486253723502159,0.0486253723502159,0.0486253723502159,0.0486253723502159,0.0486253723502159,0.0486253723502159,0.149048052
"1052",1052,-0.0670968517661095,-0.0670968517661095,-0.0670968517661095,-0.0670968517661095,-0.0670968517661095,-0.0670968517661095,0.149283156
"1053",1053,-0.177027806639671,-0.177027806639671,-0.177027806639671,-0.177027806639671,-0.177027806639671,-0.177027806639671,0.157356317
"1054",1054,-0.37673631310463,-0.37673631310463,-0.37673631310463,-0.37673631310463,-0.37673631310463,-0.37673631310463,0.201491354
"1055",1055,-0.46382075548172,-0.46382075548172,-0.46382075548172,-0.46382075548172,-0.46382075548172,-0.46382075548172,0.296180166
"1056",1056,-0.529317200183868,-0.529317200183868,-0.529317200183868,-0.529317200183868,-0.529317200183868,-0.529317200183868,0.031612295
"1057",1057,-0.573353886604309,-0.573353886604309,-0.573353886604309,-0.573353886604309,-0.573353886604309,-0.573353886604309,-0.096665353
"1058",1058,-0.630388379096985,-0.630388379096985,-0.630388379096985,-0.630388379096985,-0.630388379096985,-0.630388379096985,-0.14100243
"1059",1059,-0.746634244918823,-0.746634244918823,-0.746634244918823,-0.746634244918823,-0.746634244918823,-0.746634244918823,-0.158930953
"1060",1060,-0.799574851989746,-0.799574851989746,-0.799574851989746,-0.799574851989746,-0.799574851989746,-0.799574851989746,-0.093415458
"1061",1061,-0.753749370574951,-0.753749370574951,-0.753749370574951,-0.753749370574951,-0.753749370574951,-0.753749370574951,-0.319688798
"1062",1062,-0.821273803710938,-0.821273803710938,-0.821273803710938,-0.821273803710938,-0.821273803710938,-0.821273803710938,-0.466984733
"1063",1063,-0.895798623561859,-0.895798623561859,-0.895798623561859,-0.895798623561859,-0.895798623561859,-0.895798623561859,-0.483393857
"1064",1064,-0.917797565460205,-0.917797565460205,-0.917797565460205,-0.917797565460205,-0.917797565460205,-0.917797565460205,-0.622098578
"1065",1065,-0.944825351238251,-0.944825351238251,-0.944825351238251,-0.944825351238251,-0.944825351238251,-0.944825351238251,-0.651792266
"1066",1066,-0.972480952739716,-0.972480952739716,-0.972480952739716,-0.972480952739716,-0.972480952739716,-0.972480952739716,-0.737906039
"1067",1067,-0.991892337799072,-0.991892337799072,-0.991892337799072,-0.991892337799072,-0.991892337799072,-0.991892337799072,-0.505987545
"1068",1068,-1.01268517971039,-1.01268517971039,-1.01268517971039,-1.01268517971039,-1.01268517971039,-1.01268517971039,-0.787766923
"1069",1069,-0.765221238136292,-0.765221238136292,-0.765221238136292,-0.765221238136292,-0.765221238136292,-0.765221238136292,-0.820516381
"1070",1070,-0.953071773052216,-0.953071773052216,-0.953071773052216,-0.953071773052216,-0.953071773052216,-0.953071773052216,-0.737685781
"1071",1071,-0.811031460762024,-0.811031460762024,-0.811031460762024,-0.811031460762024,-0.811031460762024,-0.811031460762024,-0.559528443
"1072",1072,-0.536375999450684,-0.536375999450684,-0.536375999450684,-0.536375999450684,-0.536375999450684,-0.536375999450684,-0.291945262
"1073",1073,-0.788029909133911,-0.788029909133911,-0.788029909133911,-0.788029909133911,-0.788029909133911,-0.788029909133911,-0.279110616
"1074",1074,-0.827441155910492,-0.827441155910492,-0.827441155910492,-0.827441155910492,-0.827441155910492,-0.827441155910492,-0.43681896
"1075",1075,-0.871583521366119,-0.871583521366119,-0.871583521366119,-0.871583521366119,-0.871583521366119,-0.871583521366119,-0.582958169
"1076",1076,-1.00977265834808,-1.00977265834808,-1.00977265834808,-1.00977265834808,-1.00977265834808,-1.00977265834808,-0.647908754
"1077",1077,-1.01147520542145,-1.01147520542145,-1.01147520542145,-1.01147520542145,-1.01147520542145,-1.01147520542145,-0.665789429
"1078",1078,-0.870153367519379,-0.870153367519379,-0.870153367519379,-0.870153367519379,-0.870153367519379,-0.870153367519379,-0.687156389
"1079",1079,-0.759601294994354,-0.759601294994354,-0.759601294994354,-0.759601294994354,-0.759601294994354,-0.759601294994354,-0.725728553
"1080",1080,-0.859116613864899,-0.859116613864899,-0.859116613864899,-0.859116613864899,-0.859116613864899,-0.859116613864899,-0.772055175
"1081",1081,-0.593179881572723,-0.593179881572723,-0.593179881572723,-0.593179881572723,-0.593179881572723,-0.593179881572723,-0.957194551
"1082",1082,-0.4563207924366,-0.4563207924366,-0.4563207924366,-0.4563207924366,-0.4563207924366,-0.4563207924366,-0.842450087
"1083",1083,-0.284390270709991,-0.284390270709991,-0.284390270709991,-0.284390270709991,-0.284390270709991,-0.284390270709991,-0.721878936
"1084",1084,-0.546119451522827,-0.546119451522827,-0.546119451522827,-0.546119451522827,-0.546119451522827,-0.546119451522827,-0.752046392
"1085",1085,-0.409579157829285,-0.409579157829285,-0.409579157829285,-0.409579157829285,-0.409579157829285,-0.409579157829285,-0.884395946
"1086",1086,-0.481456696987152,-0.481456696987152,-0.481456696987152,-0.481456696987152,-0.481456696987152,-0.481456696987152,-0.850115216
"1087",1087,-0.561865568161011,-0.561865568161011,-0.561865568161011,-0.561865568161011,-0.561865568161011,-0.561865568161011,-1.026939623
"1088",1088,-0.76101166009903,-0.76101166009903,-0.76101166009903,-0.76101166009903,-0.76101166009903,-0.76101166009903,-0.82601242
"1089",1089,-0.95323646068573,-0.95323646068573,-0.95323646068573,-0.95323646068573,-0.95323646068573,-0.95323646068573,-0.906517955
"1090",1090,-0.873847782611847,-0.873847782611847,-0.873847782611847,-0.873847782611847,-0.873847782611847,-0.873847782611847,-0.669242918
"1091",1091,-0.792077541351318,-0.792077541351318,-0.792077541351318,-0.792077541351318,-0.792077541351318,-0.792077541351318,-0.742586969
"1092",1092,-0.538499772548676,-0.538499772548676,-0.538499772548676,-0.538499772548676,-0.538499772548676,-0.538499772548676,-0.769568491
"1093",1093,-0.663722276687622,-0.663722276687622,-0.663722276687622,-0.663722276687622,-0.663722276687622,-0.663722276687622,-0.92480549
"1094",1094,-0.629508495330811,-0.629508495330811,-0.629508495330811,-0.629508495330811,-0.629508495330811,-0.629508495330811,-1.186079148
"1095",1095,-0.388556033372879,-0.388556033372879,-0.388556033372879,-0.388556033372879,-0.388556033372879,-0.388556033372879,-1.194388436
"1096",1096,-0.651492238044739,-0.651492238044739,-0.651492238044739,-0.651492238044739,-0.651492238044739,-0.651492238044739,-1.16684473
"1097",1097,-0.424325227737427,-0.424325227737427,-0.424325227737427,-0.424325227737427,-0.424325227737427,-0.424325227737427,-1.186501421
"1098",1098,-0.478948265314102,-0.478948265314102,-0.478948265314102,-0.478948265314102,-0.478948265314102,-0.478948265314102,-1.3877506
"1099",1099,-0.347688108682632,-0.347688108682632,-0.347688108682632,-0.347688108682632,-0.347688108682632,-0.347688108682632,-1.517121359
"1100",1100,-0.525467276573181,-0.525467276573181,-0.525467276573181,-0.525467276573181,-0.525467276573181,-0.525467276573181,-1.509870278
"1101",1101,-0.765341460704803,-0.765341460704803,-0.765341460704803,-0.765341460704803,-0.765341460704803,-0.765341460704803,-1.376150593
"1102",1102,-0.492398709058762,-0.492398709058762,-0.492398709058762,-0.492398709058762,-0.492398709058762,-0.492398709058762,-1.218258328
"1103",1103,-0.6127690076828,-0.6127690076828,-0.6127690076828,-0.6127690076828,-0.6127690076828,-0.6127690076828,-1.110791278
"1104",1104,-0.461445361375809,-0.461445361375809,-0.461445361375809,-0.461445361375809,-0.461445361375809,-0.461445361375809,-1.318919452
"1105",1105,-0.393381178379059,-0.393381178379059,-0.393381178379059,-0.393381178379059,-0.393381178379059,-0.393381178379059,-1.336709524
"1106",1106,-0.506291151046753,-0.506291151046753,-0.506291151046753,-0.506291151046753,-0.506291151046753,-0.506291151046753,-1.235749874
"1107",1107,-0.5959792137146,-0.5959792137146,-0.5959792137146,-0.5959792137146,-0.5959792137146,-0.5959792137146,-0.826704322
"1108",1108,-0.695802688598633,-0.695802688598633,-0.695802688598633,-0.695802688598633,-0.695802688598633,-0.695802688598633,-0.894271838
"1109",1109,-0.828583180904388,-0.828583180904388,-0.828583180904388,-0.828583180904388,-0.828583180904388,-0.828583180904388,-1.125486102
"1110",1110,-0.946371972560883,-0.946371972560883,-0.946371972560883,-0.946371972560883,-0.946371972560883,-0.946371972560883,-0.969999235
"1111",1111,-0.93058443069458,-0.93058443069458,-0.93058443069458,-0.93058443069458,-0.93058443069458,-0.93058443069458,-0.901702828
"1112",1112,-0.943259298801422,-0.943259298801422,-0.943259298801422,-0.943259298801422,-0.943259298801422,-0.943259298801422,-0.828777882
"1113",1113,-0.986752688884735,-0.986752688884735,-0.986752688884735,-0.986752688884735,-0.986752688884735,-0.986752688884735,-0.696244794
"1114",1114,-0.785552024841309,-0.785552024841309,-0.785552024841309,-0.785552024841309,-0.785552024841309,-0.785552024841309,-0.569569988
"1115",1115,-0.667567849159241,-0.667567849159241,-0.667567849159241,-0.667567849159241,-0.667567849159241,-0.667567849159241,-0.534111795
"1116",1116,-0.518478631973267,-0.518478631973267,-0.518478631973267,-0.518478631973267,-0.518478631973267,-0.518478631973267,-0.628767883
"1117",1117,-0.379315972328186,-0.379315972328186,-0.379315972328186,-0.379315972328186,-0.379315972328186,-0.379315972328186,-0.708755511
"1118",1118,-0.484505027532578,-0.484505027532578,-0.484505027532578,-0.484505027532578,-0.484505027532578,-0.484505027532578,-0.721716703
"1119",1119,-0.553597092628479,-0.553597092628479,-0.553597092628479,-0.553597092628479,-0.553597092628479,-0.553597092628479,-0.769339798
"1120",1120,-0.468894958496094,-0.468894958496094,-0.468894958496094,-0.468894958496094,-0.468894958496094,-0.468894958496094,-0.754554341
"1121",1121,-0.438770920038223,-0.438770920038223,-0.438770920038223,-0.438770920038223,-0.438770920038223,-0.438770920038223,-0.50976431
"1122",1122,-0.230192914605141,-0.230192914605141,-0.230192914605141,-0.230192914605141,-0.230192914605141,-0.230192914605141,-0.519543016
"1123",1123,-0.348334699869156,-0.348334699869156,-0.348334699869156,-0.348334699869156,-0.348334699869156,-0.348334699869156,-0.659380674
"1124",1124,-0.412891119718552,-0.412891119718552,-0.412891119718552,-0.412891119718552,-0.412891119718552,-0.412891119718552,-0.642872936
"1125",1125,-0.631627261638641,-0.631627261638641,-0.631627261638641,-0.631627261638641,-0.631627261638641,-0.631627261638641,-0.329437267
"1126",1126,-0.654649436473846,-0.654649436473846,-0.654649436473846,-0.654649436473846,-0.654649436473846,-0.654649436473846,-0.126014657
"1127",1127,-0.369403421878815,-0.369403421878815,-0.369403421878815,-0.369403421878815,-0.369403421878815,-0.369403421878815,-0.196351043
"1128",1128,-0.315792888402939,-0.315792888402939,-0.315792888402939,-0.315792888402939,-0.315792888402939,-0.315792888402939,-0.317013381
"1129",1129,-0.273441225290298,-0.273441225290298,-0.273441225290298,-0.273441225290298,-0.273441225290298,-0.273441225290298,-0.296101476
"1130",1130,-0.236543029546738,-0.236543029546738,-0.236543029546738,-0.236543029546738,-0.236543029546738,-0.236543029546738,-0.252718954
"1131",1131,-0.0842780619859695,-0.0842780619859695,-0.0842780619859695,-0.0842780619859695,-0.0842780619859695,-0.0842780619859695,-0.276819924
"1132",1132,0.126049473881721,0.126049473881721,0.126049473881721,0.126049473881721,0.126049473881721,0.126049473881721,-0.321944663
"1133",1133,0.390909790992737,0.390909790992737,0.390909790992737,0.390909790992737,0.390909790992737,0.390909790992737,-0.264572608
"1134",1134,0.414417266845703,0.414417266845703,0.414417266845703,0.414417266845703,0.414417266845703,0.414417266845703,0.086714248
"1135",1135,0.267350822687149,0.267350822687149,0.267350822687149,0.267350822687149,0.267350822687149,0.267350822687149,0.127439718
"1136",1136,0.245617851614952,0.245617851614952,0.245617851614952,0.245617851614952,0.245617851614952,0.245617851614952,0.398702769
