"","y.np","y.time","y.value","S.np","S.time","S.value","E.np","E.time","E.value","I.np","I.time","I.value","R.np","R.time","R.value","x.np","x.time","x.value","Z.np","Z.time","Z.value","k.np","k.value","gamma.np","gamma.value","sigma.np","sigma.value","E0.np","E0.value","I0.np","I0.value","R0.np","R0.value","x0.np","x0.value","tau.np","tau.value","clock","e.np","e.time","e.value","loglikelihood.np","loglikelihood.value","logprior.np","logprior.value"
"48",0,336,1.21474109340008e-17,0,336,10196882,0,336,9.28687998704411e-18,0,336,6.22019720150992e-18,0,336,41999496,0,336,1.4368360042572,0,336,5.94214523624777e-17,7,1.61002743244171,7,0.979705691337585,7,0.0643936693668365,7,-11.4759340286255,7,-10.8791637420654,7,0.198233142495155,7,0.214696764945984,7,0.0716999769210815,6985,0,336,0.88499391078949,7,515.544799804688,7,-1.46958434581757
"49",0,343,6.24309748253093e-18,0,343,10196882,0,343,4.55688215986328e-18,0,343,3.13434450527981e-18,0,343,41999496,0,343,1.33970403671265,0,343,3.03153455781784e-17,8,1.61002743244171,8,0.979705691337585,8,0.0643936693668365,8,-11.4759340286255,8,-10.8791637420654,8,0.198233142495155,8,0.214696764945984,8,0.0716999769210815,6985,0,343,-0.112114369869232,8,515.544799804688,8,-1.46958434581757
"50",0,350,2.5539104093724e-18,0,350,10196882,0,350,2.02062894212872e-18,0,350,1.37100378543354e-18,0,350,41999496,0,350,1.39411234855652,0,350,1.35268043205602e-17,9,1.61002743244171,9,0.979705691337585,9,0.0643936693668365,9,-11.4759340286255,9,-10.8791637420654,9,0.198233142495155,9,0.214696764945984,9,0.0716999769210815,6985,0,350,0.450439780950546,9,515.544799804688,9,-1.46958434581757
"51",0,357,1.28028810667117e-18,0,357,10196882,0,357,1.13831591456842e-18,0,357,7.56133759548118e-19,0,357,41999496,0,357,1.44485139846802,0,357,6.76325326776986e-18,0,1.58566212654114,0,0.968389689922333,0,0.0485788583755493,0,-11.8947639465332,0,-10.6976804733276,0,0.213755875825882,0,0.190848782658577,0,0.057714082300663,6985,0,357,0.264836847782135,0,508.970336914062,0,-1.24350929260254
"52",0,364,8.62125141320239e-19,0,364,10196882,0,364,9.14792584504924e-19,0,364,5.58242637017324e-19,0,364,41999496,0,364,1.6596040725708,0,364,4.22628040290238e-18,1,1.58566212654114,1,0.968389689922333,1,0.0485788583755493,1,-11.8947639465332,1,-10.6976804733276,1,0.213755875825882,1,0.190848782658577,1,0.057714082300663,6985,0,364,-0.488233774900436,1,508.970336914062,1,-1.24350929260254
"53",1,7,499.464733867571,1,7,41034924,1,7,581.388122558594,1,7,363.10546875,1,7,11160512,1,7,0.221545577049255,1,7,2664.59521484375,2,1.59378743171692,2,0.939746618270874,2,0.0579078420996666,2,-11.915379524231,2,-10.8701848983765,2,0.210129454731941,2,0.192619368433952,2,0.0584098175168037,6985,1,7,0.423430979251862,2,515.818725585938,2,-1.86919319629669
"54",1,14,508.21635948405,1,14,41032324,1,14,595.127502441406,1,14,361.034790039062,1,14,11163098,1,14,0.292618334293365,1,14,2584.24291992188,3,1.59378743171692,3,0.939746618270874,3,0.0579078420996666,3,-11.915379524231,3,-10.8701848983765,3,0.210129454731941,3,0.192619368433952,3,0.0584098175168037,6985,1,14,-0.0146961631253362,3,515.818725585938,3,-1.86919319629669
"55",1,21,595.671484677003,1,21,41029144,1,21,820.751586914062,1,21,461.336883544922,1,21,11165953,1,21,0.500026404857635,1,21,2955.333984375,4,1.59378743171692,4,0.939746618270874,4,0.0579078420996666,4,-11.915379524231,4,-10.8701848983765,4,0.210129454731941,4,0.192619368433952,4,0.0584098175168037,6985,1,21,0.0822942554950714,4,515.818725585938,4,-1.86919319629669
"56",1,28,1059.87786823487,1,28,41022752,1,28,1717.32934570312,1,28,975.353942871094,1,28,11170937,1,28,0.419754981994629,1,28,5497.84765625,5,1.61002743244171,5,0.979705691337585,5,0.0643936693668365,5,-11.4759340286255,5,-10.8791637420654,5,0.198233142495155,5,0.214696764945984,5,0.0716999769210815,6985,1,28,-1.78349447250366,5,515.544799804688,5,-1.46958434581757
"57",1,35,1858.14907905929,1,35,41012604,1,35,2605.09448242188,1,35,1502.57019042969,1,35,11179667,1,35,0.403963625431061,1,35,9257.0439453125,6,1.61002743244171,6,0.979705691337585,6,0.0643936693668365,6,-11.4759340286255,6,-10.8791637420654,6,0.198233142495155,6,0.214696764945984,6,0.0716999769210815,6985,1,35,-0.841131985187531,6,515.544799804688,6,-1.46958434581757
