"","np","time","value","q025","q25","q50","q75","q975","I"
"446",12,14,164.444931030273,125.684555053711,131.718574523926,145.8056640625,145.8056640625,169.406101226807,159.876031637777
"447",12,21,104.465347290039,80.4255184173584,100.296367645264,100.430435180664,107.847566604614,121.714935302734,112.071552417537
"448",12,28,91.8533477783203,58.6603227615356,64.4902954101562,64.4902954101562,82.9147109985352,94.1463254928588,71.8167041997434
"449",12,35,86.3699951171875,54.2763789176941,67.3892059326172,67.3892059326172,86.9157752990723,94.1965408325195,80.5260397320711
"450",12,42,87.5110855102539,80.3751560211182,100.575302124023,100.575302124023,114.988842010498,137.414947509766,73.3647165004932
"451",12,49,255.327621459961,143.873641967773,151.887058258057,160.602447509766,161.687889099121,223.770875930786,208.152202890438
"452",12,56,1078.2041015625,725.714889526367,728.0146484375,735.678070068359,844.168823242188,1057.96459960938,720.568855983793
"453",12,63,16533.04296875,13902.2407470703,15329.77734375,17919.353515625,17919.353515625,20120.9032226562,12533.511421602
"454",12,70,186019.140625,174188.810546875,179597.171875,180238.65625,185776.4375,236430.027734375,205059.501433861
"455",12,77,1024436.8125,735328.5609375,908120.1875,939596.1875,939596.1875,1081270.74375,765595.970966162
"456",12,84,1817503.5,1059283.625,1378210,1389670.25,1389670.25,1644326,1485052.3478977
"457",12,91,969862.625,527128.0109375,585710.25,610422.25,610422.25,879548.699999999,675637.804582674
"458",12,98,289820.65625,263462.730078125,324283.6875,324283.6875,361160.0859375,372007.6375,329799.60270613
"459",12,105,81855.65625,69429.8203125,95558.234375,95558.234375,97188.421875,109469.056640625,82921.7415631429
"460",12,112,16779.626953125,11102.0335449219,12902.85546875,12902.85546875,14231.4951171875,15984.6931152344,13423.6282566605
"461",12,119,2156.50219726562,1410.89833984375,1708.65307617188,1708.65307617188,2108.43530273438,2345.82592773438,2061.46049426895
"462",12,126,217.504104614258,165.471481323242,209.870361328125,209.870361328125,232.262840270996,268.527465820312,218.203871446511
"463",12,133,22.2564678192139,15.8705251932144,20.6777019500732,20.6777019500732,20.9671096801758,23.0871315002441,24.4770958334742
"464",12,140,2.06773662567139,1.304851770401,1.73406803607941,1.74985659122467,1.74985659122467,1.99371707439423,2.07823171359677
"465",12,147,0.164253994822502,0.100071541965008,0.119001254439354,0.122722461819649,0.122722461819649,0.14853099361062,0.152085601577699
"466",12,154,0.0126209333539009,0.00695630117552355,0.00775557663291693,0.00775557663291693,0.00936022400856018,0.0110736990813166,0.0116712559530973
"467",12,161,0.00101792952045798,0.000647578309872188,0.00078551156911999,0.00078551156911999,0.00083143862138968,0.00095018994034035,0.000914511308300978
"468",12,168,8.61643711687066e-05,6.32037856121315e-05,7.5959280366078e-05,7.61356568546034e-05,7.61356568546034e-05,8.61127442476572e-05,0.000107427912562344
"469",12,175,6.17619207332609e-06,5.19157129019732e-06,5.80347932555014e-06,6.65721790937823e-06,6.65721790937823e-06,7.29586296301931e-06,7.36721297900734e-06
"470",12,182,3.82571130330689e-07,3.28201657850968e-07,3.50671314208739e-07,3.97319212197544e-07,3.97319212197544e-07,5.05899676284116e-07,4.42791135103683e-07
"471",12,189,3.31259677466278e-08,2.16654019169482e-08,2.16654019169482e-08,2.29072147917009e-08,2.77036793505658e-08,3.18008581245976e-08,3.60544370570134e-08
"472",12,196,2.71666644735546e-09,1.89364235403389e-09,2.19090168229741e-09,2.19090168229741e-09,2.47726061886056e-09,2.71065436763251e-09,3.29599772192444e-09
"473",12,203,2.57624255262101e-10,1.79142548017985e-10,2.33448871345132e-10,2.33448871345132e-10,2.50623022335361e-10,3.17931875271071e-10,3.32746790384839e-10
"474",12,210,2.97662207382476e-11,2.15010345899075e-11,2.72649888777288e-11,2.72649888777288e-11,3.20417477273072e-11,3.34636793102028e-11,3.94250361358943e-11
"475",12,217,3.17564399256176e-12,2.53510468368502e-12,2.78474400657036e-12,2.78474400657036e-12,3.33146243881519e-12,3.89797515012308e-12,4.23349977234202e-12
"476",12,224,3.21662618416041e-13,2.50007615521311e-13,2.50007615521311e-13,2.71198889083626e-13,2.89071799266724e-13,3.77332698100378e-13,4.28509241603862e-13
"477",12,231,3.52615750183818e-14,2.3851808030696e-14,3.32548353817238e-14,3.52871689659161e-14,3.85236852455065e-14,3.85236852455065e-14,3.60633783694895e-14
"478",12,238,2.39065689648459e-15,1.64494892088078e-15,2.04868682578845e-15,2.04868682578845e-15,2.24580261580108e-15,2.51367798709825e-15,2.58755213701405e-15
"479",12,245,1.30771471197791e-16,9.54430107521245e-17,9.54430107521245e-17,1.02473569502792e-16,1.10740114759627e-16,1.56041347896874e-16,1.73599636547856e-16
"480",12,252,7.95217691939489e-18,6.19446055208513e-18,6.50092823934e-18,6.53054688873854e-18,7.15319902982685e-18,9.92991803568783e-18,1.06553601953511e-17
"481",12,259,6.75087843901092e-19,4.2716896717006e-19,6.53147524387976e-19,6.84487045502743e-19,6.84487045502743e-19,8.69790853377333e-19,7.77490163579213e-19
"482",13,7,217.252288818359,165.334384918213,190.259796142578,190.259796142578,214.810775756836,223.86868019104,185.135418513833
"483",13,14,143.518508911133,125.684555053711,131.718574523926,145.8056640625,145.8056640625,169.406101226807,159.876031637777
"484",13,21,97.8211517333984,80.4255184173584,100.296367645264,100.430435180664,107.847566604614,121.714935302734,112.071552417537
"485",13,28,81.1275863647461,58.6603227615356,64.4902954101562,64.4902954101562,82.9147109985352,94.1463254928588,71.8167041997434
"486",13,35,74.7461090087891,54.2763789176941,67.3892059326172,67.3892059326172,86.9157752990723,94.1965408325195,80.5260397320711
"487",13,42,88.6405029296875,80.3751560211182,100.575302124023,100.575302124023,114.988842010498,137.414947509766,73.3647165004932
"488",13,49,209.560394287109,143.873641967773,151.887058258057,160.602447509766,161.687889099121,223.770875930786,208.152202890438
"489",13,56,844.168823242188,725.714889526367,728.0146484375,735.678070068359,844.168823242188,1057.96459960938,720.568855983793
"490",13,63,14552.91015625,13902.2407470703,15329.77734375,17919.353515625,17919.353515625,20120.9032226562,12533.511421602
"491",13,70,185776.4375,174188.810546875,179597.171875,180238.65625,185776.4375,236430.027734375,205059.501433861
"492",13,77,1052846.5,735328.5609375,908120.1875,939596.1875,939596.1875,1081270.74375,765595.970966162
"493",13,84,1478535.875,1059283.625,1378210,1389670.25,1389670.25,1644326,1485052.3478977
"494",13,91,811429.6875,527128.0109375,585710.25,610422.25,610422.25,879548.699999999,675637.804582674
"495",13,98,267721.84375,263462.730078125,324283.6875,324283.6875,361160.0859375,372007.6375,329799.60270613
"496",13,105,95567.484375,69429.8203125,95558.234375,95558.234375,97188.421875,109469.056640625,82921.7415631429
"497",13,112,14753.1953125,11102.0335449219,12902.85546875,12902.85546875,14231.4951171875,15984.6931152344,13423.6282566605
"498",13,119,2108.43530273438,1410.89833984375,1708.65307617188,1708.65307617188,2108.43530273438,2345.82592773438,2061.46049426895
"499",13,126,205.314315795898,165.471481323242,209.870361328125,209.870361328125,232.262840270996,268.527465820312,218.203871446511
"500",13,133,21.1152153015137,15.8705251932144,20.6777019500732,20.6777019500732,20.9671096801758,23.0871315002441,24.4770958334742
"501",13,140,1.99371707439423,1.304851770401,1.73406803607941,1.74985659122467,1.74985659122467,1.99371707439423,2.07823171359677
"502",13,147,0.132653966546059,0.100071541965008,0.119001254439354,0.122722461819649,0.122722461819649,0.14853099361062,0.152085601577699
"503",13,154,0.00949135608971119,0.00695630117552355,0.00775557663291693,0.00775557663291693,0.00936022400856018,0.0110736990813166,0.0116712559530973
"504",13,161,0.000749809260014445,0.000647578309872188,0.00078551156911999,0.00078551156911999,0.00083143862138968,0.00095018994034035,0.000914511308300978
"505",13,168,8.59438005136326e-05,6.32037856121315e-05,7.5959280366078e-05,7.61356568546034e-05,7.61356568546034e-05,8.61127442476572e-05,0.000107427912562344
"506",13,175,6.2110293583828e-06,5.19157129019732e-06,5.80347932555014e-06,6.65721790937823e-06,6.65721790937823e-06,7.29586296301931e-06,7.36721297900734e-06
"507",13,182,4.02117279918457e-07,3.28201657850968e-07,3.50671314208739e-07,3.97319212197544e-07,3.97319212197544e-07,5.05899676284116e-07,4.42791135103683e-07
"508",13,189,2.58075125714186e-08,2.16654019169482e-08,2.16654019169482e-08,2.29072147917009e-08,2.77036793505658e-08,3.18008581245976e-08,3.60544370570134e-08
"509",13,196,2.28787611078474e-09,1.89364235403389e-09,2.19090168229741e-09,2.19090168229741e-09,2.47726061886056e-09,2.71065436763251e-09,3.29599772192444e-09
"510",13,203,2.34460367787293e-10,1.79142548017985e-10,2.33448871345132e-10,2.33448871345132e-10,2.50623022335361e-10,3.17931875271071e-10,3.32746790384839e-10
"511",13,210,2.72131883000126e-11,2.15010345899075e-11,2.72649888777288e-11,2.72649888777288e-11,3.20417477273072e-11,3.34636793102028e-11,3.94250361358943e-11
"512",13,217,2.96499868927824e-12,2.53510468368502e-12,2.78474400657036e-12,2.78474400657036e-12,3.33146243881519e-12,3.89797515012308e-12,4.23349977234202e-12
"513",13,224,3.220021092213e-13,2.50007615521311e-13,2.50007615521311e-13,2.71198889083626e-13,2.89071799266724e-13,3.77332698100378e-13,4.28509241603862e-13
"514",13,231,3.32548353817238e-14,2.3851808030696e-14,3.32548353817238e-14,3.52871689659161e-14,3.85236852455065e-14,3.85236852455065e-14,3.60633783694895e-14
"515",13,238,2.06331593182048e-15,1.64494892088078e-15,2.04868682578845e-15,2.04868682578845e-15,2.24580261580108e-15,2.51367798709825e-15,2.58755213701405e-15
"516",13,245,1.10740114759627e-16,9.54430107521245e-17,9.54430107521245e-17,1.02473569502792e-16,1.10740114759627e-16,1.56041347896874e-16,1.73599636547856e-16
"517",13,252,6.93817094805186e-18,6.19446055208513e-18,6.50092823934e-18,6.53054688873854e-18,7.15319902982685e-18,9.92991803568783e-18,1.06553601953511e-17
"518",13,259,8.24809861218662e-19,4.2716896717006e-19,6.53147524387976e-19,6.84487045502743e-19,6.84487045502743e-19,8.69790853377333e-19,7.77490163579213e-19
"519",14,7,217.252288818359,165.334384918213,190.259796142578,190.259796142578,214.810775756836,223.86868019104,185.135418513833
"520",14,14,143.518508911133,125.684555053711,131.718574523926,145.8056640625,145.8056640625,169.406101226807,159.876031637777
"521",14,21,97.8211517333984,80.4255184173584,100.296367645264,100.430435180664,107.847566604614,121.714935302734,112.071552417537
"522",14,28,81.1275863647461,58.6603227615356,64.4902954101562,64.4902954101562,82.9147109985352,94.1463254928588,71.8167041997434
"523",14,35,74.7461090087891,54.2763789176941,67.3892059326172,67.3892059326172,86.9157752990723,94.1965408325195,80.5260397320711
"524",14,42,88.6405029296875,80.3751560211182,100.575302124023,100.575302124023,114.988842010498,137.414947509766,73.3647165004932
"525",14,49,209.560394287109,143.873641967773,151.887058258057,160.602447509766,161.687889099121,223.770875930786,208.152202890438
"526",14,56,844.168823242188,725.714889526367,728.0146484375,735.678070068359,844.168823242188,1057.96459960938,720.568855983793
"527",14,63,14552.91015625,13902.2407470703,15329.77734375,17919.353515625,17919.353515625,20120.9032226562,12533.511421602
"528",14,70,185776.4375,174188.810546875,179597.171875,180238.65625,185776.4375,236430.027734375,205059.501433861
"529",14,77,1052846.5,735328.5609375,908120.1875,939596.1875,939596.1875,1081270.74375,765595.970966162
"530",14,84,1478535.875,1059283.625,1378210,1389670.25,1389670.25,1644326,1485052.3478977
"531",14,91,811429.6875,527128.0109375,585710.25,610422.25,610422.25,879548.699999999,675637.804582674
"532",14,98,267721.84375,263462.730078125,324283.6875,324283.6875,361160.0859375,372007.6375,329799.60270613
"533",14,105,95567.484375,69429.8203125,95558.234375,95558.234375,97188.421875,109469.056640625,82921.7415631429
"534",14,112,14753.1953125,11102.0335449219,12902.85546875,12902.85546875,14231.4951171875,15984.6931152344,13423.6282566605
"535",14,119,2108.43530273438,1410.89833984375,1708.65307617188,1708.65307617188,2108.43530273438,2345.82592773438,2061.46049426895
"536",14,126,205.314315795898,165.471481323242,209.870361328125,209.870361328125,232.262840270996,268.527465820312,218.203871446511
"537",14,133,21.1152153015137,15.8705251932144,20.6777019500732,20.6777019500732,20.9671096801758,23.0871315002441,24.4770958334742
"538",14,140,1.99371707439423,1.304851770401,1.73406803607941,1.74985659122467,1.74985659122467,1.99371707439423,2.07823171359677
"539",14,147,0.132653966546059,0.100071541965008,0.119001254439354,0.122722461819649,0.122722461819649,0.14853099361062,0.152085601577699
"540",14,154,0.00949135608971119,0.00695630117552355,0.00775557663291693,0.00775557663291693,0.00936022400856018,0.0110736990813166,0.0116712559530973
"541",14,161,0.000749809260014445,0.000647578309872188,0.00078551156911999,0.00078551156911999,0.00083143862138968,0.00095018994034035,0.000914511308300978
"542",14,168,8.59438005136326e-05,6.32037856121315e-05,7.5959280366078e-05,7.61356568546034e-05,7.61356568546034e-05,8.61127442476572e-05,0.000107427912562344
"543",14,175,6.2110293583828e-06,5.19157129019732e-06,5.80347932555014e-06,6.65721790937823e-06,6.65721790937823e-06,7.29586296301931e-06,7.36721297900734e-06
"544",14,182,4.02117279918457e-07,3.28201657850968e-07,3.50671314208739e-07,3.97319212197544e-07,3.97319212197544e-07,5.05899676284116e-07,4.42791135103683e-07
"545",14,189,2.58075125714186e-08,2.16654019169482e-08,2.16654019169482e-08,2.29072147917009e-08,2.77036793505658e-08,3.18008581245976e-08,3.60544370570134e-08
"546",14,196,2.28787611078474e-09,1.89364235403389e-09,2.19090168229741e-09,2.19090168229741e-09,2.47726061886056e-09,2.71065436763251e-09,3.29599772192444e-09
"547",14,203,2.34460367787293e-10,1.79142548017985e-10,2.33448871345132e-10,2.33448871345132e-10,2.50623022335361e-10,3.17931875271071e-10,3.32746790384839e-10
"548",14,210,2.72131883000126e-11,2.15010345899075e-11,2.72649888777288e-11,2.72649888777288e-11,3.20417477273072e-11,3.34636793102028e-11,3.94250361358943e-11
"549",14,217,2.96499868927824e-12,2.53510468368502e-12,2.78474400657036e-12,2.78474400657036e-12,3.33146243881519e-12,3.89797515012308e-12,4.23349977234202e-12
"550",14,224,3.220021092213e-13,2.50007615521311e-13,2.50007615521311e-13,2.71198889083626e-13,2.89071799266724e-13,3.77332698100378e-13,4.28509241603862e-13
"551",14,231,3.32548353817238e-14,2.3851808030696e-14,3.32548353817238e-14,3.52871689659161e-14,3.85236852455065e-14,3.85236852455065e-14,3.60633783694895e-14
"552",14,238,2.06331593182048e-15,1.64494892088078e-15,2.04868682578845e-15,2.04868682578845e-15,2.24580261580108e-15,2.51367798709825e-15,2.58755213701405e-15
"553",14,245,1.10740114759627e-16,9.54430107521245e-17,9.54430107521245e-17,1.02473569502792e-16,1.10740114759627e-16,1.56041347896874e-16,1.73599636547856e-16
"554",14,252,6.93817094805186e-18,6.19446055208513e-18,6.50092823934e-18,6.53054688873854e-18,7.15319902982685e-18,9.92991803568783e-18,1.06553601953511e-17
"555",14,259,8.24809861218662e-19,4.2716896717006e-19,6.53147524387976e-19,6.84487045502743e-19,6.84487045502743e-19,8.69790853377333e-19,7.77490163579213e-19
"556",15,7,217.252288818359,165.334384918213,190.259796142578,190.259796142578,214.810775756836,223.86868019104,185.135418513833
"557",15,14,143.518508911133,125.684555053711,131.718574523926,145.8056640625,145.8056640625,169.406101226807,159.876031637777
"558",15,21,97.8211517333984,80.4255184173584,100.296367645264,100.430435180664,107.847566604614,121.714935302734,112.071552417537
"559",15,28,81.1275863647461,58.6603227615356,64.4902954101562,64.4902954101562,82.9147109985352,94.1463254928588,71.8167041997434
"560",15,35,74.7461090087891,54.2763789176941,67.3892059326172,67.3892059326172,86.9157752990723,94.1965408325195,80.5260397320711
"561",15,42,88.6405029296875,80.3751560211182,100.575302124023,100.575302124023,114.988842010498,137.414947509766,73.3647165004932
"562",15,49,209.560394287109,143.873641967773,151.887058258057,160.602447509766,161.687889099121,223.770875930786,208.152202890438
"563",15,56,844.168823242188,725.714889526367,728.0146484375,735.678070068359,844.168823242188,1057.96459960938,720.568855983793
"564",15,63,14552.91015625,13902.2407470703,15329.77734375,17919.353515625,17919.353515625,20120.9032226562,12533.511421602
"565",15,70,185776.4375,174188.810546875,179597.171875,180238.65625,185776.4375,236430.027734375,205059.501433861
"566",15,77,1052846.5,735328.5609375,908120.1875,939596.1875,939596.1875,1081270.74375,765595.970966162
"567",15,84,1478535.875,1059283.625,1378210,1389670.25,1389670.25,1644326,1485052.3478977
"568",15,91,811429.6875,527128.0109375,585710.25,610422.25,610422.25,879548.699999999,675637.804582674
"569",15,98,267721.84375,263462.730078125,324283.6875,324283.6875,361160.0859375,372007.6375,329799.60270613
"570",15,105,95567.484375,69429.8203125,95558.234375,95558.234375,97188.421875,109469.056640625,82921.7415631429
"571",15,112,14753.1953125,11102.0335449219,12902.85546875,12902.85546875,14231.4951171875,15984.6931152344,13423.6282566605
"572",15,119,2108.43530273438,1410.89833984375,1708.65307617188,1708.65307617188,2108.43530273438,2345.82592773438,2061.46049426895
"573",15,126,205.314315795898,165.471481323242,209.870361328125,209.870361328125,232.262840270996,268.527465820312,218.203871446511
"574",15,133,21.1152153015137,15.8705251932144,20.6777019500732,20.6777019500732,20.9671096801758,23.0871315002441,24.4770958334742
"575",15,140,1.99371707439423,1.304851770401,1.73406803607941,1.74985659122467,1.74985659122467,1.99371707439423,2.07823171359677
"576",15,147,0.132653966546059,0.100071541965008,0.119001254439354,0.122722461819649,0.122722461819649,0.14853099361062,0.152085601577699
"577",15,154,0.00949135608971119,0.00695630117552355,0.00775557663291693,0.00775557663291693,0.00936022400856018,0.0110736990813166,0.0116712559530973
"578",15,161,0.000749809260014445,0.000647578309872188,0.00078551156911999,0.00078551156911999,0.00083143862138968,0.00095018994034035,0.000914511308300978
"579",15,168,8.59438005136326e-05,6.32037856121315e-05,7.5959280366078e-05,7.61356568546034e-05,7.61356568546034e-05,8.61127442476572e-05,0.000107427912562344
"580",15,175,6.2110293583828e-06,5.19157129019732e-06,5.80347932555014e-06,6.65721790937823e-06,6.65721790937823e-06,7.29586296301931e-06,7.36721297900734e-06
"581",15,182,4.02117279918457e-07,3.28201657850968e-07,3.50671314208739e-07,3.97319212197544e-07,3.97319212197544e-07,5.05899676284116e-07,4.42791135103683e-07
"582",15,189,2.58075125714186e-08,2.16654019169482e-08,2.16654019169482e-08,2.29072147917009e-08,2.77036793505658e-08,3.18008581245976e-08,3.60544370570134e-08
"583",15,196,2.28787611078474e-09,1.89364235403389e-09,2.19090168229741e-09,2.19090168229741e-09,2.47726061886056e-09,2.71065436763251e-09,3.29599772192444e-09
"584",15,203,2.34460367787293e-10,1.79142548017985e-10,2.33448871345132e-10,2.33448871345132e-10,2.50623022335361e-10,3.17931875271071e-10,3.32746790384839e-10
"585",15,210,2.72131883000126e-11,2.15010345899075e-11,2.72649888777288e-11,2.72649888777288e-11,3.20417477273072e-11,3.34636793102028e-11,3.94250361358943e-11
"586",15,217,2.96499868927824e-12,2.53510468368502e-12,2.78474400657036e-12,2.78474400657036e-12,3.33146243881519e-12,3.89797515012308e-12,4.23349977234202e-12
"587",15,224,3.220021092213e-13,2.50007615521311e-13,2.50007615521311e-13,2.71198889083626e-13,2.89071799266724e-13,3.77332698100378e-13,4.28509241603862e-13
"588",15,231,3.32548353817238e-14,2.3851808030696e-14,3.32548353817238e-14,3.52871689659161e-14,3.85236852455065e-14,3.85236852455065e-14,3.60633783694895e-14
"589",15,238,2.06331593182048e-15,1.64494892088078e-15,2.04868682578845e-15,2.04868682578845e-15,2.24580261580108e-15,2.51367798709825e-15,2.58755213701405e-15
"590",15,245,1.10740114759627e-16,9.54430107521245e-17,9.54430107521245e-17,1.02473569502792e-16,1.10740114759627e-16,1.56041347896874e-16,1.73599636547856e-16
"591",15,252,6.93817094805186e-18,6.19446055208513e-18,6.50092823934e-18,6.53054688873854e-18,7.15319902982685e-18,9.92991803568783e-18,1.06553601953511e-17
"592",15,259,8.24809861218662e-19,4.2716896717006e-19,6.53147524387976e-19,6.84487045502743e-19,6.84487045502743e-19,8.69790853377333e-19,7.77490163579213e-19
"593",16,7,149.791000366211,165.334384918213,190.259796142578,190.259796142578,214.810775756836,223.86868019104,185.135418513833
"594",16,14,136.331741333008,125.684555053711,131.718574523926,145.8056640625,145.8056640625,169.406101226807,159.876031637777
"595",16,21,119.146156311035,80.4255184173584,100.296367645264,100.430435180664,107.847566604614,121.714935302734,112.071552417537
"596",16,28,66.1332321166992,58.6603227615356,64.4902954101562,64.4902954101562,82.9147109985352,94.1463254928588,71.8167041997434
"597",16,35,71.1024627685547,54.2763789176941,67.3892059326172,67.3892059326172,86.9157752990723,94.1965408325195,80.5260397320711
"598",16,42,94.0285873413086,80.3751560211182,100.575302124023,100.575302124023,114.988842010498,137.414947509766,73.3647165004932
"599",16,49,177.680252075195,143.873641967773,151.887058258057,160.602447509766,161.687889099121,223.770875930786,208.152202890438
"600",16,56,821.359375,725.714889526367,728.0146484375,735.678070068359,844.168823242188,1057.96459960938,720.568855983793
"601",16,63,14615.5146484375,13902.2407470703,15329.77734375,17919.353515625,17919.353515625,20120.9032226562,12533.511421602
"602",16,70,212425.65625,174188.810546875,179597.171875,180238.65625,185776.4375,236430.027734375,205059.501433861
"603",16,77,998596.75,735328.5609375,908120.1875,939596.1875,939596.1875,1081270.74375,765595.970966162
"604",16,84,1491384.5,1059283.625,1378210,1389670.25,1389670.25,1644326,1485052.3478977
"605",16,91,734793.125,527128.0109375,585710.25,610422.25,610422.25,879548.699999999,675637.804582674
"606",16,98,367082.65625,263462.730078125,324283.6875,324283.6875,361160.0859375,372007.6375,329799.60270613
"607",16,105,104771.0234375,69429.8203125,95558.234375,95558.234375,97188.421875,109469.056640625,82921.7415631429
"608",16,112,14903.65234375,11102.0335449219,12902.85546875,12902.85546875,14231.4951171875,15984.6931152344,13423.6282566605
"609",16,119,1859.2958984375,1410.89833984375,1708.65307617188,1708.65307617188,2108.43530273438,2345.82592773438,2061.46049426895
"610",16,126,219.219329833984,165.471481323242,209.870361328125,209.870361328125,232.262840270996,268.527465820312,218.203871446511
"611",16,133,20.4418449401855,15.8705251932144,20.6777019500732,20.6777019500732,20.9671096801758,23.0871315002441,24.4770958334742
"612",16,140,2.01165294647217,1.304851770401,1.73406803607941,1.74985659122467,1.74985659122467,1.99371707439423,2.07823171359677
"613",16,147,0.134890332818031,0.100071541965008,0.119001254439354,0.122722461819649,0.122722461819649,0.14853099361062,0.152085601577699
"614",16,154,0.00818619783967733,0.00695630117552355,0.00775557663291693,0.00775557663291693,0.00936022400856018,0.0110736990813166,0.0116712559530973
"615",16,161,0.000787641387432814,0.000647578309872188,0.00078551156911999,0.00078551156911999,0.00083143862138968,0.00095018994034035,0.000914511308300978
"616",16,168,8.52288940222934e-05,6.32037856121315e-05,7.5959280366078e-05,7.61356568546034e-05,7.61356568546034e-05,8.61127442476572e-05,0.000107427912562344
"617",16,175,6.21808794676326e-06,5.19157129019732e-06,5.80347932555014e-06,6.65721790937823e-06,6.65721790937823e-06,7.29586296301931e-06,7.36721297900734e-06
"618",16,182,3.5440811529952e-07,3.28201657850968e-07,3.50671314208739e-07,3.97319212197544e-07,3.97319212197544e-07,5.05899676284116e-07,4.42791135103683e-07
"619",16,189,2.35151613736662e-08,2.16654019169482e-08,2.16654019169482e-08,2.29072147917009e-08,2.77036793505658e-08,3.18008581245976e-08,3.60544370570134e-08
"620",16,196,2.53490628487896e-09,1.89364235403389e-09,2.19090168229741e-09,2.19090168229741e-09,2.47726061886056e-09,2.71065436763251e-09,3.29599772192444e-09
"621",16,203,2.8914917682421e-10,1.79142548017985e-10,2.33448871345132e-10,2.33448871345132e-10,2.50623022335361e-10,3.17931875271071e-10,3.32746790384839e-10
"622",16,210,2.8530492204859e-11,2.15010345899075e-11,2.72649888777288e-11,2.72649888777288e-11,3.20417477273072e-11,3.34636793102028e-11,3.94250361358943e-11
"623",16,217,2.78943686725375e-12,2.53510468368502e-12,2.78474400657036e-12,2.78474400657036e-12,3.33146243881519e-12,3.89797515012308e-12,4.23349977234202e-12
"624",16,224,2.9540549151795e-13,2.50007615521311e-13,2.50007615521311e-13,2.71198889083626e-13,2.89071799266724e-13,3.77332698100378e-13,4.28509241603862e-13
"625",16,231,2.97354609197272e-14,2.3851808030696e-14,3.32548353817238e-14,3.52871689659161e-14,3.85236852455065e-14,3.85236852455065e-14,3.60633783694895e-14
"626",16,238,1.95710604704779e-15,1.64494892088078e-15,2.04868682578845e-15,2.04868682578845e-15,2.24580261580108e-15,2.51367798709825e-15,2.58755213701405e-15
"627",16,245,1.16159649931842e-16,9.54430107521245e-17,9.54430107521245e-17,1.02473569502792e-16,1.10740114759627e-16,1.56041347896874e-16,1.73599636547856e-16
"628",16,252,7.3196592019358e-18,6.19446055208513e-18,6.50092823934e-18,6.53054688873854e-18,7.15319902982685e-18,9.92991803568783e-18,1.06553601953511e-17
"629",16,259,4.45962536536659e-19,4.2716896717006e-19,6.53147524387976e-19,6.84487045502743e-19,6.84487045502743e-19,8.69790853377333e-19,7.77490163579213e-19
"630",17,7,146.537338256836,165.334384918213,190.259796142578,190.259796142578,214.810775756836,223.86868019104,185.135418513833
"631",17,14,140.324996948242,125.684555053711,131.718574523926,145.8056640625,145.8056640625,169.406101226807,159.876031637777
"632",17,21,85.1532211303711,80.4255184173584,100.296367645264,100.430435180664,107.847566604614,121.714935302734,112.071552417537
"633",17,28,66.36474609375,58.6603227615356,64.4902954101562,64.4902954101562,82.9147109985352,94.1463254928588,71.8167041997434
"634",17,35,86.0004730224609,54.2763789176941,67.3892059326172,67.3892059326172,86.9157752990723,94.1965408325195,80.5260397320711
"635",17,42,94.9427795410156,80.3751560211182,100.575302124023,100.575302124023,114.988842010498,137.414947509766,73.3647165004932
"636",17,49,146.182662963867,143.873641967773,151.887058258057,160.602447509766,161.687889099121,223.770875930786,208.152202890438
"637",17,56,899.81005859375,725.714889526367,728.0146484375,735.678070068359,844.168823242188,1057.96459960938,720.568855983793
"638",17,63,14052.3779296875,13902.2407470703,15329.77734375,17919.353515625,17919.353515625,20120.9032226562,12533.511421602
"639",17,70,212638.15625,174188.810546875,179597.171875,180238.65625,185776.4375,236430.027734375,205059.501433861
"640",17,77,871854.6875,735328.5609375,908120.1875,939596.1875,939596.1875,1081270.74375,765595.970966162
"641",17,84,1075438.5,1059283.625,1378210,1389670.25,1389670.25,1644326,1485052.3478977
"642",17,91,736836.5625,527128.0109375,585710.25,610422.25,610422.25,879548.699999999,675637.804582674
"643",17,98,293077.84375,263462.730078125,324283.6875,324283.6875,361160.0859375,372007.6375,329799.60270613
"644",17,105,74417.2109375,69429.8203125,95558.234375,95558.234375,97188.421875,109469.056640625,82921.7415631429
"645",17,112,10909.2421875,11102.0335449219,12902.85546875,12902.85546875,14231.4951171875,15984.6931152344,13423.6282566605
"646",17,119,1424.54321289062,1410.89833984375,1708.65307617188,1708.65307617188,2108.43530273438,2345.82592773438,2061.46049426895
"647",17,126,182.147506713867,165.471481323242,209.870361328125,209.870361328125,232.262840270996,268.527465820312,218.203871446511
"648",17,133,14.0550518035889,15.8705251932144,20.6777019500732,20.6777019500732,20.9671096801758,23.0871315002441,24.4770958334742
"649",17,140,1.38251149654388,1.304851770401,1.73406803607941,1.74985659122467,1.74985659122467,1.99371707439423,2.07823171359677
"650",17,147,0.0970818549394608,0.100071541965008,0.119001254439354,0.122722461819649,0.122722461819649,0.14853099361062,0.152085601577699
"651",17,154,0.00663247844204307,0.00695630117552355,0.00775557663291693,0.00775557663291693,0.00936022400856018,0.0110736990813166,0.0116712559530973
"652",17,161,0.000745619065128267,0.000647578309872188,0.00078551156911999,0.00078551156911999,0.00083143862138968,0.00095018994034035,0.000914511308300978
"653",17,168,7.17251605237834e-05,6.32037856121315e-05,7.5959280366078e-05,7.61356568546034e-05,7.61356568546034e-05,8.61127442476572e-05,0.000107427912562344
