"","np","time","value","q025","q25","q50","q75","q975","S"
"2029",54,217,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2030",54,224,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2031",54,231,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2032",54,238,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2033",54,245,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2034",54,252,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2035",54,259,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2036",55,7,40851944,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"2037",55,14,40850984,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"2038",55,21,40850260,38095760,40850260,40850260,43042156,49046756,37344263.099584
"2039",55,28,40849836,38095296,40849836,40849836,43041624,49046244,37343771.85224
"2040",55,35,40849408,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"2041",55,42,40848776,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"2042",55,49,40847736,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"2043",55,56,40843776,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"2044",55,63,40752752,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"2045",55,70,39740596,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"2046",55,77,34753848,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"2047",55,84,24798338,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"2048",55,91,20330052,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"2049",55,98,18157562,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"2050",55,105,17312156,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"2051",55,112,17210168,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"2052",55,119,17196354,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"2053",55,126,17194642,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"2054",55,133,17194482,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"2055",55,140,17194468,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"2056",55,147,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"2057",55,154,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"2058",55,161,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"2059",55,168,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"2060",55,175,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"2061",55,182,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"2062",55,189,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2063",55,196,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2064",55,203,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2065",55,210,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2066",55,217,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2067",55,224,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2068",55,231,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2069",55,238,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2070",55,245,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2071",55,252,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2072",55,259,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2073",56,7,40851944,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"2074",56,14,40850984,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"2075",56,21,40850260,38095760,40850260,40850260,43042156,49046756,37344263.099584
"2076",56,28,40849836,38095296,40849836,40849836,43041624,49046244,37343771.85224
"2077",56,35,40849408,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"2078",56,42,40848776,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"2079",56,49,40847736,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"2080",56,56,40843776,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"2081",56,63,40752752,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"2082",56,70,39740596,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"2083",56,77,34753848,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"2084",56,84,24798338,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"2085",56,91,20330052,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"2086",56,98,18157562,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"2087",56,105,17312156,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"2088",56,112,17210168,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"2089",56,119,17196354,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"2090",56,126,17194642,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"2091",56,133,17194482,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"2092",56,140,17194468,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"2093",56,147,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"2094",56,154,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"2095",56,161,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"2096",56,168,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"2097",56,175,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"2098",56,182,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"2099",56,189,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2100",56,196,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2101",56,203,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2102",56,210,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2103",56,217,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2104",56,224,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2105",56,231,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2106",56,238,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2107",56,245,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2108",56,252,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2109",56,259,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2110",57,7,40851944,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"2111",57,14,40850984,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"2112",57,21,40850260,38095760,40850260,40850260,43042156,49046756,37344263.099584
"2113",57,28,40849836,38095296,40849836,40849836,43041624,49046244,37343771.85224
"2114",57,35,40849408,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"2115",57,42,40848776,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"2116",57,49,40847736,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"2117",57,56,40843776,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"2118",57,63,40752752,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"2119",57,70,39740596,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"2120",57,77,34753848,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"2121",57,84,24798338,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"2122",57,91,20330052,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"2123",57,98,18157562,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"2124",57,105,17312156,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"2125",57,112,17210168,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"2126",57,119,17196354,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"2127",57,126,17194642,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"2128",57,133,17194482,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"2129",57,140,17194468,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"2130",57,147,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"2131",57,154,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"2132",57,161,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"2133",57,168,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"2134",57,175,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"2135",57,182,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"2136",57,189,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2137",57,196,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2138",57,203,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2139",57,210,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2140",57,217,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2141",57,224,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2142",57,231,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2143",57,238,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2144",57,245,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2145",57,252,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2146",57,259,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2147",58,7,40851944,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"2148",58,14,40850984,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"2149",58,21,40850260,38095760,40850260,40850260,43042156,49046756,37344263.099584
"2150",58,28,40849836,38095296,40849836,40849836,43041624,49046244,37343771.85224
"2151",58,35,40849408,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"2152",58,42,40848776,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"2153",58,49,40847736,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"2154",58,56,40843776,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"2155",58,63,40752752,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"2156",58,70,39740596,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"2157",58,77,34753848,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"2158",58,84,24798338,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"2159",58,91,20330052,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"2160",58,98,18157562,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"2161",58,105,17312156,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"2162",58,112,17210168,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"2163",58,119,17196354,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"2164",58,126,17194642,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"2165",58,133,17194482,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"2166",58,140,17194468,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"2167",58,147,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"2168",58,154,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"2169",58,161,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"2170",58,168,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"2171",58,175,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"2172",58,182,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"2173",58,189,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2174",58,196,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2175",58,203,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2176",58,210,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2177",58,217,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2178",58,224,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2179",58,231,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2180",58,238,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2181",58,245,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2182",58,252,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2183",58,259,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2184",59,7,40851944,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"2185",59,14,40850984,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"2186",59,21,40850260,38095760,40850260,40850260,43042156,49046756,37344263.099584
"2187",59,28,40849836,38095296,40849836,40849836,43041624,49046244,37343771.85224
"2188",59,35,40849408,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"2189",59,42,40848776,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"2190",59,49,40847736,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"2191",59,56,40843776,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"2192",59,63,40752752,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"2193",59,70,39740596,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"2194",59,77,34753848,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"2195",59,84,24798338,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"2196",59,91,20330052,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"2197",59,98,18157562,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"2198",59,105,17312156,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"2199",59,112,17210168,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"2200",59,119,17196354,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"2201",59,126,17194642,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"2202",59,133,17194482,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"2203",59,140,17194468,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"2204",59,147,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"2205",59,154,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"2206",59,161,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"2207",59,168,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"2208",59,175,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"2209",59,182,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"2210",59,189,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2211",59,196,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2212",59,203,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2213",59,210,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2214",59,217,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2215",59,224,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2216",59,231,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2217",59,238,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2218",59,245,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2219",59,252,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2220",59,259,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2221",60,7,40851944,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"2222",60,14,40850984,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"2223",60,21,40850260,38095760,40850260,40850260,43042156,49046756,37344263.099584
"2224",60,28,40849836,38095296,40849836,40849836,43041624,49046244,37343771.85224
"2225",60,35,40849408,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"2226",60,42,40848776,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"2227",60,49,40847736,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"2228",60,56,40843776,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"2229",60,63,40752752,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"2230",60,70,39740596,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"2231",60,77,34753848,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"2232",60,84,24798338,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"2233",60,91,20330052,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"2234",60,98,18157562,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"2235",60,105,17312156,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"2236",60,112,17210168,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"2237",60,119,17196354,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"2238",60,126,17194642,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"2239",60,133,17194482,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"2240",60,140,17194468,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"2241",60,147,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"2242",60,154,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"2243",60,161,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"2244",60,168,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"2245",60,175,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"2246",60,182,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"2247",60,189,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2248",60,196,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2249",60,203,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2250",60,210,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2251",60,217,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2252",60,224,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2253",60,231,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2254",60,238,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2255",60,245,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2256",60,252,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2257",60,259,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2258",61,7,40851944,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"2259",61,14,40850984,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"2260",61,21,40850260,38095760,40850260,40850260,43042156,49046756,37344263.099584
"2261",61,28,40849836,38095296,40849836,40849836,43041624,49046244,37343771.85224
"2262",61,35,40849408,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"2263",61,42,40848776,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"2264",61,49,40847736,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"2265",61,56,40843776,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"2266",61,63,40752752,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"2267",61,70,39740596,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"2268",61,77,34753848,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"2269",61,84,24798338,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"2270",61,91,20330052,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"2271",61,98,18157562,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"2272",61,105,17312156,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"2273",61,112,17210168,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"2274",61,119,17196354,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"2275",61,126,17194642,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"2276",61,133,17194482,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"2277",61,140,17194468,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"2278",61,147,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"2279",61,154,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"2280",61,161,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"2281",61,168,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"2282",61,175,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"2283",61,182,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"2284",61,189,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2285",61,196,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2286",61,203,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2287",61,210,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2288",61,217,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2289",61,224,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2290",61,231,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2291",61,238,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2292",61,245,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2293",61,252,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2294",61,259,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2295",62,7,40851944,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"2296",62,14,40850984,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"2297",62,21,40850260,38095760,40850260,40850260,43042156,49046756,37344263.099584
"2298",62,28,40849836,38095296,40849836,40849836,43041624,49046244,37343771.85224
"2299",62,35,40849408,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"2300",62,42,40848776,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"2301",62,49,40847736,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"2302",62,56,40843776,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"2303",62,63,40752752,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"2304",62,70,39740596,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"2305",62,77,34753848,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"2306",62,84,24798338,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"2307",62,91,20330052,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"2308",62,98,18157562,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"2309",62,105,17312156,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"2310",62,112,17210168,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"2311",62,119,17196354,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"2312",62,126,17194642,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"2313",62,133,17194482,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"2314",62,140,17194468,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"2315",62,147,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"2316",62,154,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"2317",62,161,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"2318",62,168,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"2319",62,175,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"2320",62,182,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"2321",62,189,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2322",62,196,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2323",62,203,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2324",62,210,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2325",62,217,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2326",62,224,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2327",62,231,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2328",62,238,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2329",62,245,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2330",62,252,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2331",62,259,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"2332",63,7,40851944,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"2333",63,14,40850984,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"2334",63,21,40850260,38095760,40850260,40850260,43042156,49046756,37344263.099584
"2335",63,28,40849836,38095296,40849836,40849836,43041624,49046244,37343771.85224
"2336",63,35,40849408,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"2337",63,42,40848776,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"2338",63,49,40847736,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"2339",63,56,40843776,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"2340",63,63,40752752,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"2341",63,70,39740596,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"2342",63,77,34753848,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"2343",63,84,24798338,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"2344",63,91,20330052,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"2345",63,98,18157562,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"2346",63,105,17312156,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"2347",63,112,17210168,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"2348",63,119,17196354,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"2349",63,126,17194642,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"2350",63,133,17194482,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"2351",63,140,17194468,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"2352",63,147,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"2353",63,154,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"2354",63,161,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"2355",63,168,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"2356",63,175,17194468,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
