"","time","value","q025","q25","q50","q75","q975","Y"
"408",408,-0.0851301086024252,-0.0851301086024252,-0.0851301086024252,-0.0851301086024252,-0.0851301086024252,-0.0851301086024252,0.049547999
"409",409,0.452246118262889,0.452246118262889,0.452246118262889,0.452246118262889,0.452246118262889,0.452246118262889,0.058221118
"410",410,0.664102630633832,0.664102630633832,0.664102630633832,0.664102630633832,0.664102630633832,0.664102630633832,0.095610464
"411",411,-0.857660100568722,-0.857660100568722,-0.857660100568722,-0.857660100568722,-0.857660100568722,-0.857660100568722,-0.389111856
"412",412,0.115699853207854,0.115699853207854,0.115699853207854,0.115699853207854,0.115699853207854,0.115699853207854,0.744879809
"413",413,0.168115389589326,0.168115389589326,0.168115389589326,0.168115389589326,0.168115389589326,0.168115389589326,-0.21304874
"414",414,0.109048800564565,0.109048800564565,0.109048800564565,0.109048800564565,0.109048800564565,0.109048800564565,-0.3090248
"415",415,-0.0339512793028864,-0.0339512793028864,-0.0339512793028864,-0.0339512793028864,-0.0339512793028864,-0.0339512793028864,0.269972811
"416",416,0.691129285081076,0.691129285081076,0.691129285081076,0.691129285081076,0.691129285081076,0.691129285081076,-0.232381562
"417",417,0.304673966780325,0.304673966780325,0.304673966780325,0.304673966780325,0.304673966780325,0.304673966780325,-0.232479544
"418",418,0.0925653732488538,0.0925653732488538,0.0925653732488538,0.0925653732488538,0.0925653732488538,0.0925653732488538,-0.76140864
"419",419,-0.302636051845181,-0.302636051845181,-0.302636051845181,-0.302636051845181,-0.302636051845181,-0.302636051845181,-0.430723588
"420",420,-0.208445567694022,-0.208445567694022,-0.208445567694022,-0.208445567694022,-0.208445567694022,-0.208445567694022,0.210384582
"421",421,-0.738391690354889,-0.738391690354889,-0.738391690354889,-0.738391690354889,-0.738391690354889,-0.738391690354889,-0.62512886
"422",422,-0.520247523418804,-0.520247523418804,-0.520247523418804,-0.520247523418804,-0.520247523418804,-0.520247523418804,0.158016511
"423",423,-0.304157367726795,-0.304157367726795,-0.304157367726795,-0.304157367726795,-0.304157367726795,-0.304157367726795,-0.046880515
"424",424,0.452744847527079,0.452744847527079,0.452744847527079,0.452744847527079,0.452744847527079,0.452744847527079,0.395112212
"425",425,-0.718175086356787,-0.718175086356787,-0.718175086356787,-0.718175086356787,-0.718175086356787,-0.718175086356787,0.156124549
"426",426,0.211877315340231,0.211877315340231,0.211877315340231,0.211877315340231,0.211877315340231,0.211877315340231,0.529184336
"427",427,-0.0456587665951741,-0.0456587665951741,-0.0456587665951741,-0.0456587665951741,-0.0456587665951741,-0.0456587665951741,0.136590178
"428",428,0.0154251192357058,0.0154251192357058,0.0154251192357058,0.0154251192357058,0.0154251192357058,0.0154251192357058,-0.857846822
"429",429,-0.124126997482426,-0.124126997482426,-0.124126997482426,-0.124126997482426,-0.124126997482426,-0.124126997482426,0.142340433
"430",430,0.210067616738292,0.210067616738292,0.210067616738292,0.210067616738292,0.210067616738292,0.210067616738292,0.55318193
"431",431,-0.0557872720580083,-0.0557872720580083,-0.0557872720580083,-0.0557872720580083,-0.0557872720580083,-0.0557872720580083,0.564219275
"432",432,0.129132336760132,0.129132336760132,0.129132336760132,0.129132336760132,0.129132336760132,0.129132336760132,0.223034055
"433",433,0.0601046344068678,0.0601046344068678,0.0601046344068678,0.0601046344068678,0.0601046344068678,0.0601046344068678,0.242374824
"434",434,0.109426283076201,0.109426283076201,0.109426283076201,0.109426283076201,0.109426283076201,0.109426283076201,0.185955849
"435",435,-0.13079769348887,-0.13079769348887,-0.13079769348887,-0.13079769348887,-0.13079769348887,-0.13079769348887,-0.102144261
"436",436,-0.0772057101979942,-0.0772057101979942,-0.0772057101979942,-0.0772057101979942,-0.0772057101979942,-0.0772057101979942,-0.342931301
"437",437,0.0194782074543167,0.0194782074543167,0.0194782074543167,0.0194782074543167,0.0194782074543167,0.0194782074543167,0.169278264
"438",438,-0.82708304519926,-0.82708304519926,-0.82708304519926,-0.82708304519926,-0.82708304519926,-0.82708304519926,-0.024477969
"439",439,-0.361229367170499,-0.361229367170499,-0.361229367170499,-0.361229367170499,-0.361229367170499,-0.361229367170499,0.305044532
"440",440,-0.807186876560494,-0.807186876560494,-0.807186876560494,-0.807186876560494,-0.807186876560494,-0.807186876560494,-0.151599618
"441",441,0.0493058573366035,0.0493058573366035,0.0493058573366035,0.0493058573366035,0.0493058573366035,0.0493058573366035,0.247872194
"442",442,-0.15827737771191,-0.15827737771191,-0.15827737771191,-0.15827737771191,-0.15827737771191,-0.15827737771191,0.156960436
"443",443,-0.181002581351572,-0.181002581351572,-0.181002581351572,-0.181002581351572,-0.181002581351572,-0.181002581351572,-0.419113555
"444",444,0.344470399042653,0.344470399042653,0.344470399042653,0.344470399042653,0.344470399042653,0.344470399042653,-0.02080417
"445",445,-0.16662108744464,-0.16662108744464,-0.16662108744464,-0.16662108744464,-0.16662108744464,-0.16662108744464,0.323761744
"446",446,-0.273630657313839,-0.273630657313839,-0.273630657313839,-0.273630657313839,-0.273630657313839,-0.273630657313839,0.491899256
"447",447,0.531716484393761,0.531716484393761,0.531716484393761,0.531716484393761,0.531716484393761,0.531716484393761,-0.112411509
"448",448,0.296888471600912,0.296888471600912,0.296888471600912,0.296888471600912,0.296888471600912,0.296888471600912,0.137742809
"449",449,-0.453833347811902,-0.453833347811902,-0.453833347811902,-0.453833347811902,-0.453833347811902,-0.453833347811902,0.090692311
"450",450,-0.0112718182278075,-0.0112718182278075,-0.0112718182278075,-0.0112718182278075,-0.0112718182278075,-0.0112718182278075,-0.028651433
"451",451,-0.290344527145571,-0.290344527145571,-0.290344527145571,-0.290344527145571,-0.290344527145571,-0.290344527145571,-0.981060023
"452",452,0.5250185528865,0.5250185528865,0.5250185528865,0.5250185528865,0.5250185528865,0.5250185528865,-0.276574326
"453",453,0.235626898025896,0.235626898025896,0.235626898025896,0.235626898025896,0.235626898025896,0.235626898025896,-0.106234109
"454",454,0.0945538297958446,0.0945538297958446,0.0945538297958446,0.0945538297958446,0.0945538297958446,0.0945538297958446,-0.426074756
"455",455,-0.764615218403942,-0.764615218403942,-0.764615218403942,-0.764615218403942,-0.764615218403942,-0.764615218403942,0.12851649
"456",456,-0.584700420871801,-0.584700420871801,-0.584700420871801,-0.584700420871801,-0.584700420871801,-0.584700420871801,-0.391188172
"457",457,-1.24706032768105,-1.24706032768105,-1.24706032768105,-1.24706032768105,-1.24706032768105,-1.24706032768105,0.102521662
"458",458,-0.870158021523439,-0.870158021523439,-0.870158021523439,-0.870158021523439,-0.870158021523439,-0.870158021523439,-0.515890796
"459",459,0.267596925166474,0.267596925166474,0.267596925166474,0.267596925166474,0.267596925166474,0.267596925166474,-0.358682897
"460",460,0.803919718296702,0.803919718296702,0.803919718296702,0.803919718296702,0.803919718296702,0.803919718296702,0.52486737
"461",461,0.0686812203305557,0.0686812203305557,0.0686812203305557,0.0686812203305557,0.0686812203305557,0.0686812203305557,0.035751791
"462",462,0.617521418903227,0.617521418903227,0.617521418903227,0.617521418903227,0.617521418903227,0.617521418903227,-0.482828263
"463",463,0.00771057259628118,0.00771057259628118,0.00771057259628118,0.00771057259628118,0.00771057259628118,0.00771057259628118,0.260701999
"464",464,-0.0588432839733383,-0.0588432839733383,-0.0588432839733383,-0.0588432839733383,-0.0588432839733383,-0.0588432839733383,-0.21478922
"465",465,0.68227091369104,0.68227091369104,0.68227091369104,0.68227091369104,0.68227091369104,0.68227091369104,0.138165207
"466",466,-0.186407897874535,-0.186407897874535,-0.186407897874535,-0.186407897874535,-0.186407897874535,-0.186407897874535,-1.010567174
"467",467,-0.33086013930356,-0.33086013930356,-0.33086013930356,-0.33086013930356,-0.33086013930356,-0.33086013930356,0.326432481
"468",468,0.438591647584964,0.438591647584964,0.438591647584964,0.438591647584964,0.438591647584964,0.438591647584964,-0.598711808
"469",469,-0.488420614928956,-0.488420614928956,-0.488420614928956,-0.488420614928956,-0.488420614928956,-0.488420614928956,0.304178756
"470",470,-0.861656676756383,-0.861656676756383,-0.861656676756383,-0.861656676756383,-0.861656676756383,-0.861656676756383,0.046087634
"471",471,-0.300852793768214,-0.300852793768214,-0.300852793768214,-0.300852793768214,-0.300852793768214,-0.300852793768214,0.955109345
"472",472,-0.803900527404259,-0.803900527404259,-0.803900527404259,-0.803900527404259,-0.803900527404259,-0.803900527404259,0.509916523
"473",473,-0.792733162489822,-0.792733162489822,-0.792733162489822,-0.792733162489822,-0.792733162489822,-0.792733162489822,-0.091823063
"474",474,-0.0636779826351336,-0.0636779826351336,-0.0636779826351336,-0.0636779826351336,-0.0636779826351336,-0.0636779826351336,0.508140431
"475",475,0.363658495025123,0.363658495025123,0.363658495025123,0.363658495025123,0.363658495025123,0.363658495025123,-0.194481735
"476",476,-0.193719654726088,-0.193719654726088,-0.193719654726088,-0.193719654726088,-0.193719654726088,-0.193719654726088,-0.332708152
"477",477,-0.433343623583218,-0.433343623583218,-0.433343623583218,-0.433343623583218,-0.433343623583218,-0.433343623583218,-0.722132072
"478",478,-1.17493119862703,-1.17493119862703,-1.17493119862703,-1.17493119862703,-1.17493119862703,-1.17493119862703,0.093628465
"479",479,0.349764931683297,0.349764931683297,0.349764931683297,0.349764931683297,0.349764931683297,0.349764931683297,0.439558952
"480",480,0.393314174767127,0.393314174767127,0.393314174767127,0.393314174767127,0.393314174767127,0.393314174767127,-0.785092405
"481",481,0.285059783956956,0.285059783956956,0.285059783956956,0.285059783956956,0.285059783956956,0.285059783956956,-0.059979635
"482",482,0.35929859817522,0.35929859817522,0.35929859817522,0.35929859817522,0.35929859817522,0.35929859817522,-0.528579018
"483",483,0.0906248428232352,0.0906248428232352,0.0906248428232352,0.0906248428232352,0.0906248428232352,0.0906248428232352,1.118139746
"484",484,-0.268595728369671,-0.268595728369671,-0.268595728369671,-0.268595728369671,-0.268595728369671,-0.268595728369671,-0.338859867
"485",485,0.686412439161873,0.686412439161873,0.686412439161873,0.686412439161873,0.686412439161873,0.686412439161873,0.861127296
"486",486,-0.485744029649017,-0.485744029649017,-0.485744029649017,-0.485744029649017,-0.485744029649017,-0.485744029649017,-0.172890462
"487",487,-0.872615169962139,-0.872615169962139,-0.872615169962139,-0.872615169962139,-0.872615169962139,-0.872615169962139,0.843108555
"488",488,0.0328267657164434,0.0328267657164434,0.0328267657164434,0.0328267657164434,0.0328267657164434,0.0328267657164434,-0.06198494
"489",489,-0.280858496883025,-0.280858496883025,-0.280858496883025,-0.280858496883025,-0.280858496883025,-0.280858496883025,-0.898899921
"490",490,-0.989157077286459,-0.989157077286459,-0.989157077286459,-0.989157077286459,-0.989157077286459,-0.989157077286459,0.664885597
"491",491,-0.86051924837281,-0.86051924837281,-0.86051924837281,-0.86051924837281,-0.86051924837281,-0.86051924837281,-0.605794364
"492",492,-0.0993549490562812,-0.0993549490562812,-0.0993549490562812,-0.0993549490562812,-0.0993549490562812,-0.0993549490562812,0.985513494
"493",493,0.532978299473488,0.532978299473488,0.532978299473488,0.532978299473488,0.532978299473488,0.532978299473488,0.218835652
"494",494,-0.0452798616991965,-0.0452798616991965,-0.0452798616991965,-0.0452798616991965,-0.0452798616991965,-0.0452798616991965,-0.438776498
"495",495,0.607097667816231,0.607097667816231,0.607097667816231,0.607097667816231,0.607097667816231,0.607097667816231,-0.294804341
"496",496,-1.66817175099656,-1.66817175099656,-1.66817175099656,-1.66817175099656,-1.66817175099656,-1.66817175099656,1.507805048
"497",497,-0.0168384983873712,-0.0168384983873712,-0.0168384983873712,-0.0168384983873712,-0.0168384983873712,-0.0168384983873712,0.573719257
"498",498,-0.193055892414514,-0.193055892414514,-0.193055892414514,-0.193055892414514,-0.193055892414514,-0.193055892414514,-0.481827581
"499",499,0.109011118762514,0.109011118762514,0.109011118762514,0.109011118762514,0.109011118762514,0.109011118762514,-1.42261909
"500",500,-0.635918561478512,-0.635918561478512,-0.635918561478512,-0.635918561478512,-0.635918561478512,-0.635918561478512,-0.12506627
"501",501,0.650651006539144,0.650651006539144,0.650651006539144,0.650651006539144,0.650651006539144,0.650651006539144,-0.714610403
"502",502,0.15709061631058,0.15709061631058,0.15709061631058,0.15709061631058,0.15709061631058,0.15709061631058,0.060775082
"503",503,-0.132262970836215,-0.132262970836215,-0.132262970836215,-0.132262970836215,-0.132262970836215,-0.132262970836215,0.262503605
"504",504,-0.497602598377631,-0.497602598377631,-0.497602598377631,-0.497602598377631,-0.497602598377631,-0.497602598377631,-0.029275589
"505",505,0.419050211874355,0.419050211874355,0.419050211874355,0.419050211874355,0.419050211874355,0.419050211874355,0.314633869
"506",506,0.061002099846807,0.061002099846807,0.061002099846807,0.061002099846807,0.061002099846807,0.061002099846807,0.06801174
"507",507,-0.198988336152174,-0.198988336152174,-0.198988336152174,-0.198988336152174,-0.198988336152174,-0.198988336152174,0.099558199
"508",508,-0.00244606196488893,-0.00244606196488893,-0.00244606196488893,-0.00244606196488893,-0.00244606196488893,-0.00244606196488893,-0.058459228
"509",509,-0.398821261314948,-0.398821261314948,-0.398821261314948,-0.398821261314948,-0.398821261314948,-0.398821261314948,-0.571497338
"510",510,-0.421628788539318,-0.421628788539318,-0.421628788539318,-0.421628788539318,-0.421628788539318,-0.421628788539318,0.24967169
"511",511,0.75256995699221,0.75256995699221,0.75256995699221,0.75256995699221,0.75256995699221,0.75256995699221,-0.529749666
"512",512,0.12447535037974,0.12447535037974,0.12447535037974,0.12447535037974,0.12447535037974,0.12447535037974,0.321835344
"513",513,0.516838033980602,0.516838033980602,0.516838033980602,0.516838033980602,0.516838033980602,0.516838033980602,0.931247521
"514",514,-0.567279510739663,-0.567279510739663,-0.567279510739663,-0.567279510739663,-0.567279510739663,-0.567279510739663,-0.853153351
"515",515,0.219172333810819,0.219172333810819,0.219172333810819,0.219172333810819,0.219172333810819,0.219172333810819,0.056203405
"516",516,0.222954509923463,0.222954509923463,0.222954509923463,0.222954509923463,0.222954509923463,0.222954509923463,-0.373111199
"517",517,-0.193844114617705,-0.193844114617705,-0.193844114617705,-0.193844114617705,-0.193844114617705,-0.193844114617705,-1.611058408
"518",518,-0.559146162370211,-0.559146162370211,-0.559146162370211,-0.559146162370211,-0.559146162370211,-0.559146162370211,-0.136906234
"519",519,-0.0404410274341401,-0.0404410274341401,-0.0404410274341401,-0.0404410274341401,-0.0404410274341401,-0.0404410274341401,0.346841304
"520",520,-0.610783470109362,-0.610783470109362,-0.610783470109362,-0.610783470109362,-0.610783470109362,-0.610783470109362,-0.312783705
"521",521,-0.00541696404825613,-0.00541696404825613,-0.00541696404825613,-0.00541696404825613,-0.00541696404825613,-0.00541696404825613,-0.207962892
"522",522,-0.0858001743407131,-0.0858001743407131,-0.0858001743407131,-0.0858001743407131,-0.0858001743407131,-0.0858001743407131,0.637615359
"523",523,0.372429009202156,0.372429009202156,0.372429009202156,0.372429009202156,0.372429009202156,0.372429009202156,-0.213555851
"524",524,-0.642671163967254,-0.642671163967254,-0.642671163967254,-0.642671163967254,-0.642671163967254,-0.642671163967254,-0.069686035
"525",525,0.184876911606181,0.184876911606181,0.184876911606181,0.184876911606181,0.184876911606181,0.184876911606181,-0.122722056
"526",526,0.343155168346769,0.343155168346769,0.343155168346769,0.343155168346769,0.343155168346769,0.343155168346769,0.177904006
"527",527,0.139512564929997,0.139512564929997,0.139512564929997,0.139512564929997,0.139512564929997,0.139512564929997,-0.819678693
"528",528,0.381551881802648,0.381551881802648,0.381551881802648,0.381551881802648,0.381551881802648,0.381551881802648,-0.500911147
"529",529,-0.316989405323064,-0.316989405323064,-0.316989405323064,-0.316989405323064,-0.316989405323064,-0.316989405323064,0.329108261
"530",530,-0.204161392091616,-0.204161392091616,-0.204161392091616,-0.204161392091616,-0.204161392091616,-0.204161392091616,-0.008820199
"531",531,1.8684437162157,1.8684437162157,1.8684437162157,1.8684437162157,1.8684437162157,1.8684437162157,-0.726987387
"532",532,-0.241486770114391,-0.241486770114391,-0.241486770114391,-0.241486770114391,-0.241486770114391,-0.241486770114391,1.311506742
"533",533,-0.442114513354771,-0.442114513354771,-0.442114513354771,-0.442114513354771,-0.442114513354771,-0.442114513354771,0.95063695
"534",534,-0.322135453496592,-0.322135453496592,-0.322135453496592,-0.322135453496592,-0.322135453496592,-0.322135453496592,-1.143509932
"535",535,0.174090517016451,0.174090517016451,0.174090517016451,0.174090517016451,0.174090517016451,0.174090517016451,0.402553751
"536",536,0.408420491050763,0.408420491050763,0.408420491050763,0.408420491050763,0.408420491050763,0.408420491050763,-0.161269652
"537",537,-0.561169191030104,-0.561169191030104,-0.561169191030104,-0.561169191030104,-0.561169191030104,-0.561169191030104,-0.499061503
"538",538,-0.405019144752536,-0.405019144752536,-0.405019144752536,-0.405019144752536,-0.405019144752536,-0.405019144752536,1.078346116
"539",539,-0.0968055097134211,-0.0968055097134211,-0.0968055097134211,-0.0968055097134211,-0.0968055097134211,-0.0968055097134211,-0.502122281
"540",540,0.59254315565018,0.59254315565018,0.59254315565018,0.59254315565018,0.59254315565018,0.59254315565018,-0.368268362
"541",541,-0.0973238660944113,-0.0973238660944113,-0.0973238660944113,-0.0973238660944113,-0.0973238660944113,-0.0973238660944113,-0.133577931
"542",542,-0.971211050038249,-0.971211050038249,-0.971211050038249,-0.971211050038249,-0.971211050038249,-0.971211050038249,-0.271871474
"543",543,0.389609981213041,0.389609981213041,0.389609981213041,0.389609981213041,0.389609981213041,0.389609981213041,1.003493833
"544",544,0.286840568943132,0.286840568943132,0.286840568943132,0.286840568943132,0.286840568943132,0.286840568943132,-0.169451184
"545",545,-0.0149081225890846,-0.0149081225890846,-0.0149081225890846,-0.0149081225890846,-0.0149081225890846,-0.0149081225890846,-0.070950871
"546",546,0.242321244809119,0.242321244809119,0.242321244809119,0.242321244809119,0.242321244809119,0.242321244809119,0.528850115
"547",547,-0.244978926433806,-0.244978926433806,-0.244978926433806,-0.244978926433806,-0.244978926433806,-0.244978926433806,-0.451803054
"548",548,-0.276481060381993,-0.276481060381993,-0.276481060381993,-0.276481060381993,-0.276481060381993,-0.276481060381993,1.328697377
"549",549,0.968784355237715,0.968784355237715,0.968784355237715,0.968784355237715,0.968784355237715,0.968784355237715,-0.015316554
"550",550,-0.13661853245943,-0.13661853245943,-0.13661853245943,-0.13661853245943,-0.13661853245943,-0.13661853245943,-0.131738827
"551",551,-0.817780484221649,-0.817780484221649,-0.817780484221649,-0.817780484221649,-0.817780484221649,-0.817780484221649,-0.278003771
"552",552,-0.257560511504867,-0.257560511504867,-0.257560511504867,-0.257560511504867,-0.257560511504867,-0.257560511504867,-0.090122511
"553",553,-0.350588561995456,-0.350588561995456,-0.350588561995456,-0.350588561995456,-0.350588561995456,-0.350588561995456,-0.43896022
"554",554,-2.03525245914954,-2.03525245914954,-2.03525245914954,-2.03525245914954,-2.03525245914954,-2.03525245914954,0.014842065
"555",555,-0.425797631254783,-0.425797631254783,-0.425797631254783,-0.425797631254783,-0.425797631254783,-0.425797631254783,0.628210568
"556",556,0.79929826430761,0.79929826430761,0.79929826430761,0.79929826430761,0.79929826430761,0.79929826430761,-0.287597747
"557",557,1.03037280429065,1.03037280429065,1.03037280429065,1.03037280429065,1.03037280429065,1.03037280429065,0.687984501
"558",558,-0.866986769907466,-0.866986769907466,-0.866986769907466,-0.866986769907466,-0.866986769907466,-0.866986769907466,0.02235416
"559",559,-0.625895349268129,-0.625895349268129,-0.625895349268129,-0.625895349268129,-0.625895349268129,-0.625895349268129,-0.049641891
"560",560,-0.0567976244907201,-0.0567976244907201,-0.0567976244907201,-0.0567976244907201,-0.0567976244907201,-0.0567976244907201,-0.313001454
"561",561,0.488778881926231,0.488778881926231,0.488778881926231,0.488778881926231,0.488778881926231,0.488778881926231,0.714450404
"562",562,0.26021903271383,0.26021903271383,0.26021903271383,0.26021903271383,0.26021903271383,0.26021903271383,-0.248226012
"563",563,-0.61181333575447,-0.61181333575447,-0.61181333575447,-0.61181333575447,-0.61181333575447,-0.61181333575447,2.619017055
"564",564,-0.118264387663085,-0.118264387663085,-0.118264387663085,-0.118264387663085,-0.118264387663085,-0.118264387663085,-0.729400487
"565",565,1.59321713207781,1.59321713207781,1.59321713207781,1.59321713207781,1.59321713207781,1.59321713207781,0.35048149
"566",566,0.119432485621116,0.119432485621116,0.119432485621116,0.119432485621116,0.119432485621116,0.119432485621116,-0.344576488
"567",567,-0.478057779295749,-0.478057779295749,-0.478057779295749,-0.478057779295749,-0.478057779295749,-0.478057779295749,-0.514355816
"568",568,-0.847583154442291,-0.847583154442291,-0.847583154442291,-0.847583154442291,-0.847583154442291,-0.847583154442291,0.65688295
"569",569,1.26854851124494,1.26854851124494,1.26854851124494,1.26854851124494,1.26854851124494,1.26854851124494,-0.260188744
"570",570,-0.225639515575266,-0.225639515575266,-0.225639515575266,-0.225639515575266,-0.225639515575266,-0.225639515575266,-0.430981706
"571",571,1.10867290685851,1.10867290685851,1.10867290685851,1.10867290685851,1.10867290685851,1.10867290685851,0.204520248
"572",572,-0.112991624686617,-0.112991624686617,-0.112991624686617,-0.112991624686617,-0.112991624686617,-0.112991624686617,1.361457813
"573",573,-0.658295776430618,-0.658295776430618,-0.658295776430618,-0.658295776430618,-0.658295776430618,-0.658295776430618,0.822500127
"574",574,-0.250100398753805,-0.250100398753805,-0.250100398753805,-0.250100398753805,-0.250100398753805,-0.250100398753805,1.161966447
"575",575,0.341374778630833,0.341374778630833,0.341374778630833,0.341374778630833,0.341374778630833,0.341374778630833,0.082696506
"576",576,-0.0420166796278768,-0.0420166796278768,-0.0420166796278768,-0.0420166796278768,-0.0420166796278768,-0.0420166796278768,-0.406085255
"577",577,-0.203210261806491,-0.203210261806491,-0.203210261806491,-0.203210261806491,-0.203210261806491,-0.203210261806491,0.870910764
"578",578,0.665892786448889,0.665892786448889,0.665892786448889,0.665892786448889,0.665892786448889,0.665892786448889,0.376405151
"579",579,-0.0556986064550416,-0.0556986064550416,-0.0556986064550416,-0.0556986064550416,-0.0556986064550416,-0.0556986064550416,-1.05932963
"580",580,0.010253433017708,0.010253433017708,0.010253433017708,0.010253433017708,0.010253433017708,0.010253433017708,0.243182217
"581",581,1.40100973564548,1.40100973564548,1.40100973564548,1.40100973564548,1.40100973564548,1.40100973564548,1.535506661
"582",582,0.563142259365393,0.563142259365393,0.563142259365393,0.563142259365393,0.563142259365393,0.563142259365393,-0.481459751
"583",583,-1.72349477938047,-1.72349477938047,-1.72349477938047,-1.72349477938047,-1.72349477938047,-1.72349477938047,0.255059891
"584",584,0.0619636003343911,0.0619636003343911,0.0619636003343911,0.0619636003343911,0.0619636003343911,0.0619636003343911,0.479698085
"585",585,-0.497853907035291,-0.497853907035291,-0.497853907035291,-0.497853907035291,-0.497853907035291,-0.497853907035291,-0.881329078
"586",586,-0.804155985274799,-0.804155985274799,-0.804155985274799,-0.804155985274799,-0.804155985274799,-0.804155985274799,1.284884513
"587",587,0.55915739457674,0.55915739457674,0.55915739457674,0.55915739457674,0.55915739457674,0.55915739457674,-0.411631881
"588",588,0.971631424925718,0.971631424925718,0.971631424925718,0.971631424925718,0.971631424925718,0.971631424925718,-0.71421188
"589",589,-0.901675804253658,-0.901675804253658,-0.901675804253658,-0.901675804253658,-0.901675804253658,-0.901675804253658,0.000817276
"590",590,1.74886108203105,1.74886108203105,1.74886108203105,1.74886108203105,1.74886108203105,1.74886108203105,-0.079129393
"591",591,1.39526350768283,1.39526350768283,1.39526350768283,1.39526350768283,1.39526350768283,1.39526350768283,0.511703266
"592",592,0.0424223234517618,0.0424223234517618,0.0424223234517618,0.0424223234517618,0.0424223234517618,0.0424223234517618,0.241485245
"593",593,-0.466152454411333,-0.466152454411333,-0.466152454411333,-0.466152454411333,-0.466152454411333,-0.466152454411333,-0.121054773
"594",594,0.125319609366033,0.125319609366033,0.125319609366033,0.125319609366033,0.125319609366033,0.125319609366033,0.528680251
"595",595,-1.36669989617158,-1.36669989617158,-1.36669989617158,-1.36669989617158,-1.36669989617158,-1.36669989617158,-0.048003484
"596",596,0.245771204283886,0.245771204283886,0.245771204283886,0.245771204283886,0.245771204283886,0.245771204283886,0.825164571
"597",597,-0.78866469288357,-0.78866469288357,-0.78866469288357,-0.78866469288357,-0.78866469288357,-0.78866469288357,0.206353217
"598",598,0.410453071269311,0.410453071269311,0.410453071269311,0.410453071269311,0.410453071269311,0.410453071269311,0.053885859
"599",599,-1.75840133395416,-1.75840133395416,-1.75840133395416,-1.75840133395416,-1.75840133395416,-1.75840133395416,0.425721309
"600",600,1.19434049156872,1.19434049156872,1.19434049156872,1.19434049156872,1.19434049156872,1.19434049156872,0.653381022
"601",601,0.363390465796474,0.363390465796474,0.363390465796474,0.363390465796474,0.363390465796474,0.363390465796474,-0.359080879
"602",602,-0.143326841152647,-0.143326841152647,-0.143326841152647,-0.143326841152647,-0.143326841152647,-0.143326841152647,-0.537585793
"603",603,-0.628159599503563,-0.628159599503563,-0.628159599503563,-0.628159599503563,-0.628159599503563,-0.628159599503563,0.850143199
"604",604,-0.50730977401945,-0.50730977401945,-0.50730977401945,-0.50730977401945,-0.50730977401945,-0.50730977401945,-0.223674838
"605",605,-0.0353423714623573,-0.0353423714623573,-0.0353423714623573,-0.0353423714623573,-0.0353423714623573,-0.0353423714623573,-0.549508284
"606",606,-0.313736367481307,-0.313736367481307,-0.313736367481307,-0.313736367481307,-0.313736367481307,-0.313736367481307,-0.041778516
"607",607,0.705259526177346,0.705259526177346,0.705259526177346,0.705259526177346,0.705259526177346,0.705259526177346,-0.384144334
"608",608,-0.0255111270923078,-0.0255111270923078,-0.0255111270923078,-0.0255111270923078,-0.0255111270923078,-0.0255111270923078,0.608075682
"609",609,-0.588299659578426,-0.588299659578426,-0.588299659578426,-0.588299659578426,-0.588299659578426,-0.588299659578426,0.279101038
"610",610,0.512771919059226,0.512771919059226,0.512771919059226,0.512771919059226,0.512771919059226,0.512771919059226,-0.757807173
"611",611,0.976355494745623,0.976355494745623,0.976355494745623,0.976355494745623,0.976355494745623,0.976355494745623,0.393169069
"612",612,0.0119448022549016,0.0119448022549016,0.0119448022549016,0.0119448022549016,0.0119448022549016,0.0119448022549016,-0.112190199
"613",613,-0.155788069203421,-0.155788069203421,-0.155788069203421,-0.155788069203421,-0.155788069203421,-0.155788069203421,1.094515615
"614",614,-0.109409582441155,-0.109409582441155,-0.109409582441155,-0.109409582441155,-0.109409582441155,-0.109409582441155,-0.588230094
"615",615,-0.0301959755304968,-0.0301959755304968,-0.0301959755304968,-0.0301959755304968,-0.0301959755304968,-0.0301959755304968,0.561766925
"616",616,-0.374372813674207,-0.374372813674207,-0.374372813674207,-0.374372813674207,-0.374372813674207,-0.374372813674207,0.622916351
"617",617,0.281015154132647,0.281015154132647,0.281015154132647,0.281015154132647,0.281015154132647,0.281015154132647,-0.349642009
"618",618,-0.326585922654521,-0.326585922654521,-0.326585922654521,-0.326585922654521,-0.326585922654521,-0.326585922654521,0.876434506
"619",619,-1.02846598900174,-1.02846598900174,-1.02846598900174,-1.02846598900174,-1.02846598900174,-1.02846598900174,-0.423025231
"620",620,-0.639675839230726,-0.639675839230726,-0.639675839230726,-0.639675839230726,-0.639675839230726,-0.639675839230726,-0.836165898
"621",621,0.0161098943190871,0.0161098943190871,0.0161098943190871,0.0161098943190871,0.0161098943190871,0.0161098943190871,0.87762932
"622",622,0.516136493570922,0.516136493570922,0.516136493570922,0.516136493570922,0.516136493570922,0.516136493570922,1.148535463
"623",623,-0.4010252028647,-0.4010252028647,-0.4010252028647,-0.4010252028647,-0.4010252028647,-0.4010252028647,-1.419609092
"624",624,-0.265242827500194,-0.265242827500194,-0.265242827500194,-0.265242827500194,-0.265242827500194,-0.265242827500194,0.051120692
"625",625,-0.367854288484075,-0.367854288484075,-0.367854288484075,-0.367854288484075,-0.367854288484075,-0.367854288484075,0.44003083
